instance,n,prob,num_type,value
13_0.2_15-18,15,0.2,orig_minAB_obj,205
13_0.2_15-18,15,0.2,orig_simpl_obj,261
13_0.2_15-19,15,0.2,orig_minAB_obj,435
13_0.2_15-19,15,0.2,orig_simpl_obj,451
13_0.2_15-20,15,0.2,orig_minAB_obj,259
13_0.2_15-20,15,0.2,orig_simpl_obj,347
13_0.2_15-21,15,0.2,orig_minAB_obj,270
13_0.2_15-21,15,0.2,orig_simpl_obj,225
13_0.2_15-22,15,0.2,orig_minAB_obj,311
13_0.2_15-22,15,0.2,orig_simpl_obj,428
13_0.2_15-23,15,0.2,orig_minAB_obj,159
13_0.2_15-23,15,0.2,orig_simpl_obj,143
13_0.2_15-24,15,0.2,orig_minAB_obj,250
13_0.2_15-24,15,0.2,orig_simpl_obj,253
13_0.2_15-25,15,0.2,orig_minAB_obj,253
13_0.2_15-25,15,0.2,orig_simpl_obj,256
13_0.2_15-26,15,0.2,orig_minAB_obj,235
13_0.2_15-26,15,0.2,orig_simpl_obj,222
13_0.2_15-27,15,0.2,orig_minAB_obj,126
13_0.2_15-27,15,0.2,orig_simpl_obj,171
13_0.2_15-28,15,0.2,orig_minAB_obj,220
13_0.2_15-28,15,0.2,orig_simpl_obj,254
13_0.2_15-29,15,0.2,orig_minAB_obj,260
13_0.2_15-29,15,0.2,orig_simpl_obj,269
13_0.2_15-30,15,0.2,orig_minAB_obj,120
13_0.2_15-30,15,0.2,orig_simpl_obj,114
13_0.2_15-31,15,0.2,orig_minAB_obj,269
13_0.2_15-31,15,0.2,orig_simpl_obj,430
13_0.2_15-32,15,0.2,orig_minAB_obj,141
13_0.2_15-32,15,0.2,orig_simpl_obj,153
13_0.2_15-33,15,0.2,orig_minAB_obj,170
13_0.2_15-33,15,0.2,orig_simpl_obj,144
13_0.2_15-34,15,0.2,orig_minAB_obj,334
13_0.2_15-34,15,0.2,orig_simpl_obj,320
13_0.2_15-35,15,0.2,orig_minAB_obj,437
13_0.2_15-35,15,0.2,orig_simpl_obj,396
13_0.2_15-36,15,0.2,orig_minAB_obj,288
13_0.2_15-36,15,0.2,orig_simpl_obj,461
13_0.2_15-37,15,0.2,orig_minAB_obj,193
13_0.2_15-37,15,0.2,orig_simpl_obj,212
13_0.2_15-38,15,0.2,orig_minAB_obj,146
13_0.2_15-38,15,0.2,orig_simpl_obj,148
13_0.2_15-39,15,0.2,orig_minAB_obj,278
13_0.2_15-39,15,0.2,orig_simpl_obj,284
13_0.2_15-40,15,0.2,orig_minAB_obj,177
13_0.2_15-40,15,0.2,orig_simpl_obj,189
13_0.2_15-41,15,0.2,orig_minAB_obj,110
13_0.2_15-41,15,0.2,orig_simpl_obj,125
13_0.2_15-42,15,0.2,orig_minAB_obj,238
13_0.2_15-42,15,0.2,orig_simpl_obj,338
13_0.2_15-43,15,0.2,orig_minAB_obj,202
13_0.2_15-43,15,0.2,orig_simpl_obj,250
13_0.2_15-44,15,0.2,orig_minAB_obj,368
13_0.2_15-44,15,0.2,orig_simpl_obj,272
13_0.2_15-45,15,0.2,orig_minAB_obj,131
13_0.2_15-45,15,0.2,orig_simpl_obj,204
13_0.2_15-46,15,0.2,orig_minAB_obj,159
13_0.2_15-46,15,0.2,orig_simpl_obj,204
13_0.2_15-47,15,0.2,orig_minAB_obj,276
13_0.2_15-47,15,0.2,orig_simpl_obj,273
13_0.2_15-48,15,0.2,orig_minAB_obj,164
13_0.2_15-48,15,0.2,orig_simpl_obj,187
13_0.2_15-49,15,0.2,orig_minAB_obj,301
13_0.2_15-49,15,0.2,orig_simpl_obj,340
14_0.2_15-0,15,0.2,orig_minAB_obj,290
14_0.2_15-0,15,0.2,orig_simpl_obj,295
14_0.2_15-1,15,0.2,orig_minAB_obj,106
14_0.2_15-1,15,0.2,orig_simpl_obj,105
14_0.2_15-2,15,0.2,orig_minAB_obj,200
14_0.2_15-2,15,0.2,orig_simpl_obj,194
14_0.2_15-3,15,0.2,orig_minAB_obj,181
14_0.2_15-3,15,0.2,orig_simpl_obj,189
14_0.2_15-4,15,0.2,orig_minAB_obj,242
14_0.2_15-4,15,0.2,orig_simpl_obj,204
14_0.2_15-5,15,0.2,orig_minAB_obj,302
14_0.2_15-5,15,0.2,orig_simpl_obj,306
14_0.2_15-6,15,0.2,orig_minAB_obj,200
14_0.2_15-6,15,0.2,orig_simpl_obj,226
14_0.2_15-7,15,0.2,orig_minAB_obj,248
14_0.2_15-7,15,0.2,orig_simpl_obj,249
14_0.2_15-8,15,0.2,orig_minAB_obj,350
14_0.2_15-8,15,0.2,orig_simpl_obj,428
14_0.2_15-9,15,0.2,orig_minAB_obj,157
14_0.2_15-9,15,0.2,orig_simpl_obj,124
14_0.2_15-10,15,0.2,orig_minAB_obj,193
14_0.2_15-10,15,0.2,orig_simpl_obj,180
14_0.2_15-11,15,0.2,orig_minAB_obj,170
14_0.2_15-11,15,0.2,orig_simpl_obj,215
14_0.2_15-12,15,0.2,orig_minAB_obj,306
14_0.2_15-12,15,0.2,orig_simpl_obj,395
14_0.2_15-13,15,0.2,orig_minAB_obj,141
14_0.2_15-13,15,0.2,orig_simpl_obj,168
14_0.2_15-14,15,0.2,orig_minAB_obj,245
14_0.2_15-14,15,0.2,orig_simpl_obj,239
14_0.2_15-15,15,0.2,orig_minAB_obj,264
14_0.2_15-15,15,0.2,orig_simpl_obj,301
14_0.2_15-16,15,0.2,orig_minAB_obj,161
14_0.2_15-16,15,0.2,orig_simpl_obj,172
14_0.2_15-17,15,0.2,orig_minAB_obj,159
14_0.2_15-17,15,0.2,orig_simpl_obj,159
14_0.2_15-18,15,0.2,orig_minAB_obj,379
14_0.2_15-18,15,0.2,orig_simpl_obj,413
14_0.2_15-19,15,0.2,orig_minAB_obj,130
14_0.2_15-19,15,0.2,orig_simpl_obj,183
14_0.2_15-20,15,0.2,orig_minAB_obj,479
14_0.2_15-20,15,0.2,orig_simpl_obj,546
14_0.2_15-21,15,0.2,orig_minAB_obj,382
14_0.2_15-21,15,0.2,orig_simpl_obj,359
14_0.2_15-22,15,0.2,orig_minAB_obj,277
14_0.2_15-22,15,0.2,orig_simpl_obj,348
14_0.2_15-23,15,0.2,orig_minAB_obj,176
14_0.2_15-23,15,0.2,orig_simpl_obj,186
14_0.2_15-24,15,0.2,orig_minAB_obj,375
14_0.2_15-24,15,0.2,orig_simpl_obj,390
14_0.2_15-25,15,0.2,orig_minAB_obj,147
14_0.2_15-25,15,0.2,orig_simpl_obj,114
14_0.2_15-26,15,0.2,orig_minAB_obj,305
14_0.2_15-26,15,0.2,orig_simpl_obj,342
14_0.2_15-27,15,0.2,orig_minAB_obj,172
14_0.2_15-27,15,0.2,orig_simpl_obj,174
14_0.2_15-28,15,0.2,orig_minAB_obj,172
14_0.2_15-28,15,0.2,orig_simpl_obj,255
14_0.2_15-29,15,0.2,orig_minAB_obj,194
14_0.2_15-29,15,0.2,orig_simpl_obj,339
14_0.2_15-30,15,0.2,orig_minAB_obj,197
14_0.2_15-30,15,0.2,orig_simpl_obj,262
14_0.2_15-31,15,0.2,orig_minAB_obj,396
14_0.2_15-31,15,0.2,orig_simpl_obj,517
14_0.2_15-32,15,0.2,orig_minAB_obj,200
14_0.2_15-32,15,0.2,orig_simpl_obj,238
14_0.2_15-33,15,0.2,orig_minAB_obj,304
14_0.2_15-33,15,0.2,orig_simpl_obj,317
14_0.2_15-34,15,0.2,orig_minAB_obj,140
14_0.2_15-34,15,0.2,orig_simpl_obj,117
14_0.2_15-35,15,0.2,orig_minAB_obj,126
14_0.2_15-35,15,0.2,orig_simpl_obj,236
14_0.2_15-36,15,0.2,orig_minAB_obj,321
14_0.2_15-36,15,0.2,orig_simpl_obj,350
14_0.2_15-37,15,0.2,orig_minAB_obj,223
14_0.2_15-37,15,0.2,orig_simpl_obj,186
14_0.2_15-38,15,0.2,orig_minAB_obj,178
14_0.2_15-38,15,0.2,orig_simpl_obj,160
14_0.2_15-39,15,0.2,orig_minAB_obj,224
14_0.2_15-39,15,0.2,orig_simpl_obj,249
14_0.2_15-40,15,0.2,orig_minAB_obj,214
14_0.2_15-40,15,0.2,orig_simpl_obj,244
14_0.2_15-41,15,0.2,orig_minAB_obj,199
14_0.2_15-41,15,0.2,orig_simpl_obj,211
14_0.2_15-42,15,0.2,orig_minAB_obj,164
14_0.2_15-42,15,0.2,orig_simpl_obj,172
14_0.2_15-43,15,0.2,orig_minAB_obj,231
14_0.2_15-43,15,0.2,orig_simpl_obj,275
14_0.2_15-44,15,0.2,orig_minAB_obj,412
14_0.2_15-44,15,0.2,orig_simpl_obj,425
14_0.2_15-45,15,0.2,orig_minAB_obj,153
14_0.2_15-45,15,0.2,orig_simpl_obj,138
14_0.2_15-46,15,0.2,orig_minAB_obj,375
14_0.2_15-46,15,0.2,orig_simpl_obj,295
14_0.2_15-47,15,0.2,orig_minAB_obj,220
14_0.2_15-47,15,0.2,orig_simpl_obj,154
14_0.2_15-48,15,0.2,orig_minAB_obj,264
