instance,n,prob,num_type,value
15-24,20,0.3,orig_simpl_obj,1072
15-25,20,0.3,orig_minAB_obj,776
15-25,20,0.3,orig_simpl_obj,819
15-26,20,0.3,orig_minAB_obj,1255
15-26,20,0.3,orig_simpl_obj,1321
15-27,20,0.3,orig_minAB_obj,805
15-27,20,0.3,orig_simpl_obj,1026
15-28,20,0.3,orig_minAB_obj,312
15-28,20,0.3,orig_simpl_obj,321
15-29,20,0.3,orig_minAB_obj,942
15-29,20,0.3,orig_simpl_obj,838
15-30,20,0.3,orig_minAB_obj,628
15-30,20,0.3,orig_simpl_obj,805
15-31,20,0.3,orig_minAB_obj,738
15-31,20,0.3,orig_simpl_obj,1090
16-0,20,0.3,orig_minAB_obj,303
16-0,20,0.3,orig_simpl_obj,457
16-1,20,0.3,orig_minAB_obj,340
16-1,20,0.3,orig_simpl_obj,363
16-2,20,0.3,orig_minAB_obj,1117
16-2,20,0.3,orig_simpl_obj,1501
16-3,20,0.3,orig_minAB_obj,1541
16-3,20,0.3,orig_simpl_obj,1631
16-4,20,0.3,orig_minAB_obj,781
16-4,20,0.3,orig_simpl_obj,804
16-5,20,0.3,orig_minAB_obj,1321
16-5,20,0.3,orig_simpl_obj,1263
16-6,20,0.3,orig_minAB_obj,1106
16-6,20,0.3,orig_simpl_obj,1501
16-7,20,0.3,orig_minAB_obj,811
16-7,20,0.3,orig_simpl_obj,951
16-8,20,0.3,orig_minAB_obj,623
16-8,20,0.3,orig_simpl_obj,642
16-9,20,0.3,orig_minAB_obj,266
16-9,20,0.3,orig_simpl_obj,275
16-10,20,0.3,orig_minAB_obj,373
16-10,20,0.3,orig_simpl_obj,373
16-11,20,0.3,orig_minAB_obj,884
16-11,20,0.3,orig_simpl_obj,935
16-12,20,0.3,orig_minAB_obj,943
16-12,20,0.3,orig_simpl_obj,1073
16-13,20,0.3,orig_minAB_obj,852
16-13,20,0.3,orig_simpl_obj,741
16-14,20,0.3,orig_minAB_obj,1258
16-14,20,0.3,orig_simpl_obj,1238
16-15,20,0.3,orig_minAB_obj,2085
16-15,20,0.3,orig_simpl_obj,1579
16-16,20,0.3,orig_minAB_obj,1146
16-16,20,0.3,orig_simpl_obj,1271
16-17,20,0.3,orig_minAB_obj,921
16-17,20,0.3,orig_simpl_obj,1047
16-18,20,0.3,orig_minAB_obj,340
16-18,20,0.3,orig_simpl_obj,319
16-19,20,0.3,orig_minAB_obj,442
16-19,20,0.3,orig_simpl_obj,430
16-20,20,0.3,orig_minAB_obj,501
16-20,20,0.3,orig_simpl_obj,663
16-21,20,0.3,orig_minAB_obj,623
16-21,20,0.3,orig_simpl_obj,984
16-22,20,0.3,orig_minAB_obj,1610
16-22,20,0.3,orig_simpl_obj,1836
16-23,20,0.3,orig_minAB_obj,328
16-23,20,0.3,orig_simpl_obj,378
16-24,20,0.3,orig_minAB_obj,398
16-24,20,0.3,orig_simpl_obj,540
16-25,20,0.3,orig_minAB_obj,1040
16-25,20,0.3,orig_simpl_obj,1539
16-26,20,0.3,orig_minAB_obj,635
16-26,20,0.3,orig_simpl_obj,815
16-27,20,0.3,orig_minAB_obj,1018
16-27,20,0.3,orig_simpl_obj,1283
16-28,20,0.3,orig_minAB_obj,551
16-28,20,0.3,orig_simpl_obj,551
16-29,20,0.3,orig_minAB_obj,1564
16-29,20,0.3,orig_simpl_obj,1672
16-30,20,0.3,orig_minAB_obj,1934
16-30,20,0.3,orig_simpl_obj,2120
16-31,20,0.3,orig_minAB_obj,1334
16-31,20,0.3,orig_simpl_obj,1583
17-0,20,0.3,orig_minAB_obj,1498
17-0,20,0.3,orig_simpl_obj,1704
17-1,20,0.3,orig_minAB_obj,1585
17-1,20,0.3,orig_simpl_obj,1670
17-2,20,0.3,orig_minAB_obj,1062
17-2,20,0.3,orig_simpl_obj,1517
17-3,20,0.3,orig_minAB_obj,942
17-3,20,0.3,orig_simpl_obj,1119
17-4,20,0.3,orig_minAB_obj,558
17-4,20,0.3,orig_simpl_obj,546
17-5,20,0.3,orig_minAB_obj,2355
17-5,20,0.3,orig_simpl_obj,2609
17-6,20,0.3,orig_minAB_obj,642
17-6,20,0.3,orig_simpl_obj,865
17-7,20,0.3,orig_minAB_obj,239
17-7,20,0.3,orig_simpl_obj,321
17-8,20,0.3,orig_minAB_obj,210
17-8,20,0.3,orig_simpl_obj,282
17-9,20,0.3,orig_minAB_obj,1247
17-9,20,0.3,orig_simpl_obj,1796
17-10,20,0.3,orig_minAB_obj,54
17-10,20,0.3,orig_simpl_obj,52
17-11,20,0.3,orig_minAB_obj,777
17-11,20,0.3,orig_simpl_obj,628
17-12,20,0.3,orig_minAB_obj,1353
17-12,20,0.3,orig_simpl_obj,1435
17-13,20,0.3,orig_minAB_obj,2077
17-13,20,0.3,orig_simpl_obj,2643
17-14,20,0.3,orig_minAB_obj,1721
17-14,20,0.3,orig_simpl_obj,2567
17-15,20,0.3,orig_minAB_obj,242
17-15,20,0.3,orig_simpl_obj,243
17-16,20,0.3,orig_minAB_obj,715
17-16,20,0.3,orig_simpl_obj,662
17-17,20,0.3,orig_minAB_obj,61
17-17,20,0.3,orig_simpl_obj,72
17-18,20,0.3,orig_minAB_obj,53
17-18,20,0.3,orig_simpl_obj,52
17-19,20,0.3,orig_minAB_obj,468
17-19,20,0.3,orig_simpl_obj,522
17-20,20,0.3,orig_minAB_obj,146
17-20,20,0.3,orig_simpl_obj,153
17-21,20,0.3,orig_minAB_obj,493
17-21,20,0.3,orig_simpl_obj,743
17-22,20,0.3,orig_minAB_obj,647
17-22,20,0.3,orig_simpl_obj,634
17-23,20,0.3,orig_minAB_obj,1515
17-23,20,0.3,orig_simpl_obj,2041
17-24,20,0.3,orig_minAB_obj,39
17-24,20,0.3,orig_simpl_obj,39
17-25,20,0.3,orig_minAB_obj,515
17-25,20,0.3,orig_simpl_obj,528
17-26,20,0.3,orig_minAB_obj,798
