test,26,22,CPP,MIP-build,68.9
test,26,22,CPP,MIP-solve,41.6
test,26,22,CPP,VS-build+solve,54.8
test,26,22,CPP,BDD-align-to-vs,174.5
test,26,22,CPP,intersection-build,16.7
test,26,22,CPP,intersection-SP-solve,1.9
test,26,22,CPP,BDD-align-gsifts,12752.6
test,26,22,CPP,intersection-gsifts-build,12.6
test,26,22,CPP,intersection-gsifts-SP-solve,1.5
test,27,22,gen_instance,all, 43.2
test,27,22,plain_MIP,build+solve,31.0
test,27,22,CPP,BDD-build,575.4
test,27,22,CPP,MIP-build,92.0
test,27,22,CPP,MIP-solve,54.4
test,27,22,CPP,VS-build+solve,52.7
test,27,22,CPP,BDD-align-to-vs,329.2
test,27,22,CPP,intersection-build,23.8
test,27,22,CPP,intersection-SP-solve,5.2
test,27,22,CPP,BDD-align-gsifts,26464.3
test,27,22,CPP,intersection-gsifts-build,31.7
test,27,22,CPP,intersection-gsifts-SP-solve,5.2
test,28,22,gen_instance,all, 14.2
test,28,22,plain_MIP,build+solve,1.9
test,28,22,CPP,BDD-build,931.7
test,28,22,CPP,MIP-build,123.1
test,28,22,CPP,MIP-solve,59.0
test,28,22,CPP,VS-build+solve,99.1
test,28,22,CPP,BDD-align-to-vs,395.5
test,28,22,CPP,intersection-build,38.3
test,28,22,CPP,intersection-SP-solve,7.1
test,28,22,CPP,BDD-align-gsifts,17747.2
test,28,22,CPP,intersection-gsifts-build,17.1
test,28,22,CPP,intersection-gsifts-SP-solve,3.1
test,29,22,gen_instance,all, 14.3
test,29,22,plain_MIP,build+solve,2.6
test,29,22,CPP,BDD-build,372.5
test,29,22,CPP,MIP-build,63.2
test,29,22,CPP,MIP-solve,25.3
test,29,22,CPP,VS-build+solve,69.9
test,29,22,CPP,BDD-align-to-vs,174.4
test,29,22,CPP,intersection-build,15.8
test,29,22,CPP,intersection-SP-solve,1.7
test,29,22,CPP,BDD-align-gsifts,19175.3
test,29,22,CPP,intersection-gsifts-build,17.6
test,29,22,CPP,intersection-gsifts-SP-solve,1.5
test,30,22,gen_instance,all, 19.8
test,30,22,plain_MIP,build+solve,4.0
test,30,22,CPP,BDD-build,777.5
test,30,22,CPP,MIP-build,164.8
test,30,22,CPP,MIP-solve,57.8
test,30,22,CPP,VS-build+solve,22.2
test,30,22,CPP,BDD-align-to-vs,184.8
test,30,22,CPP,intersection-build,16.0
test,30,22,CPP,intersection-SP-solve,1.5
test,30,22,CPP,BDD-align-gsifts,14470.1
test,30,22,CPP,intersection-gsifts-build,12.1
test,30,22,CPP,intersection-gsifts-SP-solve,1.2
test,31,22,gen_instance,all, 30.6
test,31,22,plain_MIP,build+solve,16.3
test,31,22,CPP,BDD-build,568.7
test,31,22,CPP,MIP-build,82.7
test,31,22,CPP,MIP-solve,55.6
test,31,22,CPP,VS-build+solve,46.0
test,31,22,CPP,BDD-align-to-vs,234.4
test,31,22,CPP,intersection-build,146.2
test,31,22,CPP,intersection-SP-solve,22.8
test,31,22,CPP,BDD-align-gsifts,28461.9
test,31,22,CPP,intersection-gsifts-build,28.9
test,31,22,CPP,intersection-gsifts-SP-solve,6.6
test,32,22,gen_instance,all, 18.6
test,32,22,plain_MIP,build+solve,2.6
test,32,22,CPP,BDD-build,527.4
