instance,num_type,step,LB,UB,comment
1113,steplog,40,853,883,--none--
1113,steplog,50,862,879,--none--
1113,steplog,60,874,879,--none--
1113,steplog,68,879,879,status:optimal
1113,timelog,68,0.1380617618560791,0,--none--
1114,steplog,10,751,780,--none--
1114,steplog,20,771,780,--none--
1114,steplog,28,778,778,status:optimal
1114,timelog,28,0.04863262176513672,0,--none--
1115,steplog,10,507,558,--none--
1115,steplog,20,531,540,--none--
1115,steplog,30,537,539,--none--
1115,steplog,33,539,539,status:optimal
1115,timelog,33,0.05581498146057129,0,--none--
1116,steplog,10,658,685,--none--
1116,steplog,20,668,676,--none--
1116,steplog,30,673,674,--none--
1116,steplog,34,674,674,status:optimal
1116,timelog,34,0.05553412437438965,0,--none--
1117,steplog,10,1082,1278,--none--
1117,steplog,20,1174,1210,--none--
1117,steplog,30,1205,1207,--none--
1117,steplog,32,1207,1207,status:optimal
1117,timelog,32,0.07231616973876953,0,--none--
1118,steplog,10,576,643,--none--
1118,steplog,20,598,641,--none--
1118,steplog,30,603,608,--none--
1118,steplog,40,606,608,--none--
1118,steplog,50,607,608,--none--
1118,steplog,57,608,608,status:optimal
1118,timelog,57,0.09486913681030273,0,--none--
