run,k,n,method,step,time
test,526,20,plain_MIP,build+solve,2.1
test,526,20,CPP,BDD-build,123.9
test,526,20,CPP,MIP-build,55.9
test,526,20,CPP,MIP-solve,12.5
test,526,20,CPP,VS-build+solve,11.7
test,526,20,CPP,BDD-align-to-vs,51.2
test,526,20,CPP,intersection-build,7.5
test,526,20,CPP,intersection-SP-solve,1.4
test,527,20,gen_instance,all, 9.6
test,527,20,plain_MIP,build+solve,3.3
test,527,20,CPP,BDD-build,201.9
test,527,20,CPP,MIP-build,30.0
test,527,20,CPP,MIP-solve,21.8
test,527,20,CPP,VS-build+solve,32.6
test,527,20,CPP,BDD-align-to-vs,142.1
test,527,20,CPP,intersection-build,12.2
test,527,20,CPP,intersection-SP-solve,3.4
test,528,20,gen_instance,all, 7.0
test,528,20,plain_MIP,build+solve,0.7
test,528,20,CPP,BDD-build,169.7
test,528,20,CPP,MIP-build,27.5
test,528,20,CPP,MIP-solve,18.0
test,528,20,CPP,VS-build+solve,44.7
test,528,20,CPP,BDD-align-to-vs,176.2
test,528,20,CPP,intersection-build,6.0
test,528,20,CPP,intersection-SP-solve,0.7
test,529,20,gen_instance,all, 8.0
test,529,20,plain_MIP,build+solve,1.5
test,529,20,CPP,BDD-build,173.4
test,529,20,CPP,MIP-build,23.4
test,529,20,CPP,MIP-solve,15.3
test,529,20,CPP,VS-build+solve,13.5
test,529,20,CPP,BDD-align-to-vs,68.9
test,529,20,CPP,intersection-build,9.5
test,529,20,CPP,intersection-SP-solve,1.9
test,530,20,gen_instance,all, 8.2
test,530,20,plain_MIP,build+solve,1.8
test,530,20,CPP,BDD-build,114.2
test,530,20,CPP,MIP-build,18.1
test,530,20,CPP,MIP-solve,12.2
test,530,20,CPP,VS-build+solve,56.6
test,530,20,CPP,BDD-align-to-vs,70.2
test,530,20,CPP,intersection-build,6.5
test,530,20,CPP,intersection-SP-solve,1.2
test,531,20,gen_instance,all, 9.3
test,531,20,plain_MIP,build+solve,2.7
test,531,20,CPP,BDD-build,103.4
test,531,20,CPP,MIP-build,13.8
test,531,20,CPP,MIP-solve,8.8
test,531,20,CPP,VS-build+solve,19.1
test,531,20,CPP,BDD-align-to-vs,48.4
test,531,20,CPP,intersection-build,4.0
test,531,20,CPP,intersection-SP-solve,1.1
test,532,20,gen_instance,all, 8.8
test,532,20,plain_MIP,build+solve,2.3
test,532,20,CPP,BDD-build,138.8
test,532,20,CPP,MIP-build,16.1
test,532,20,CPP,MIP-solve,10.4
test,532,20,CPP,VS-build+solve,79.4
test,532,20,CPP,BDD-align-to-vs,92.9
test,532,20,CPP,intersection-build,5.8
test,532,20,CPP,intersection-SP-solve,1.7
test,533,20,gen_instance,all, 14.3
test,533,20,plain_MIP,build+solve,1.7
test,533,20,CPP,BDD-build,47.1
test,533,20,CPP,MIP-build,8.5
test,533,20,CPP,MIP-solve,5.5
test,533,20,CPP,VS-build+solve,148.0
test,533,20,CPP,BDD-align-to-vs,62.5
test,533,20,CPP,intersection-build,4.5
test,533,20,CPP,intersection-SP-solve,1.0
test,534,20,gen_instance,all, 8.5
test,534,20,plain_MIP,build+solve,2.7
test,534,20,CPP,BDD-build,106.8
test,534,20,CPP,MIP-build,17.2
test,534,20,CPP,MIP-solve,11.4
test,534,20,CPP,VS-build+solve,20.0
test,534,20,CPP,BDD-align-to-vs,55.4
test,534,20,CPP,intersection-build,6.7
test,534,20,CPP,intersection-SP-solve,1.7
test,535,20,gen_instance,all, 8.2
test,535,20,plain_MIP,build+solve,1.7
test,535,20,CPP,BDD-build,157.1
test,535,20,CPP,MIP-build,20.4
test,535,20,CPP,MIP-solve,12.1
test,535,20,CPP,VS-build+solve,89.4
test,535,20,CPP,BDD-align-to-vs,154.9
test,535,20,CPP,intersection-build,5.2
test,535,20,CPP,intersection-SP-solve,1.6
test,536,20,gen_instance,all, 8.5
test,536,20,plain_MIP,build+solve,2.3
test,536,20,CPP,BDD-build,146.6
test,536,20,CPP,MIP-build,23.9
test,536,20,CPP,MIP-solve,12.6
test,536,20,CPP,VS-build+solve,21.9
test,536,20,CPP,BDD-align-to-vs,101.3
test,536,20,CPP,intersection-build,6.5
test,536,20,CPP,intersection-SP-solve,1.0
test,537,20,gen_instance,all, 9.3
test,537,20,plain_MIP,build+solve,3.0
test,537,20,CPP,BDD-build,171.7
test,537,20,CPP,MIP-build,28.7
test,537,20,CPP,MIP-solve,21.0
test,537,20,CPP,VS-build+solve,24.7
test,537,20,CPP,BDD-align-to-vs,130.8
test,537,20,CPP,intersection-build,6.5
test,537,20,CPP,intersection-SP-solve,0.9
test,538,20,gen_instance,all, 7.3
test,538,20,plain_MIP,build+solve,1.2
test,538,20,CPP,BDD-build,135.6
test,538,20,CPP,MIP-build,20.9
test,538,20,CPP,MIP-solve,13.3
test,538,20,CPP,VS-build+solve,125.9
test,538,20,CPP,BDD-align-to-vs,131.5
test,538,20,CPP,intersection-build,11.5
test,538,20,CPP,intersection-SP-solve,2.8
test,539,20,gen_instance,all, 9.2
test,539,20,plain_MIP,build+solve,2.7
test,539,20,CPP,BDD-build,148.6
test,539,20,CPP,MIP-build,25.5
test,539,20,CPP,MIP-solve,20.8
test,539,20,CPP,VS-build+solve,64.1
test,539,20,CPP,BDD-align-to-vs,150.7
test,539,20,CPP,intersection-build,5.7
test,539,20,CPP,intersection-SP-solve,1.0
test,540,20,gen_instance,all, 9.9
test,540,20,plain_MIP,build+solve,3.7
test,540,20,CPP,BDD-build,393.4
test,540,20,CPP,MIP-build,52.0
test,540,20,CPP,MIP-solve,81.8
test,540,20,CPP,VS-build+solve,19.4
test,540,20,CPP,BDD-align-to-vs,231.1
test,540,20,CPP,intersection-build,15.0
test,540,20,CPP,intersection-SP-solve,1.7
test,541,20,gen_instance,all, 10.0
test,541,20,plain_MIP,build+solve,3.6
test,541,20,CPP,BDD-build,219.4
test,541,20,CPP,MIP-build,30.7
test,541,20,CPP,MIP-solve,25.8
test,541,20,CPP,VS-build+solve,14.2
test,541,20,CPP,BDD-align-to-vs,270.2
test,541,20,CPP,intersection-build,9.9
test,541,20,CPP,intersection-SP-solve,1.5
test,542,20,gen_instance,all, 9.0
test,542,20,plain_MIP,build+solve,2.8
test,542,20,CPP,BDD-build,125.8
test,542,20,CPP,MIP-build,17.0
test,542,20,CPP,MIP-solve,12.0
test,542,20,CPP,VS-build+solve,86.9
test,542,20,CPP,BDD-align-to-vs,63.0
test,542,20,CPP,intersection-build,7.8
test,542,20,CPP,intersection-SP-solve,1.8
test,543,20,gen_instance,all, 9.6
test,543,20,plain_MIP,build+solve,3.2
test,543,20,CPP,BDD-build,131.9
test,543,20,CPP,MIP-build,20.9
test,543,20,CPP,MIP-solve,22.3
test,543,20,CPP,VS-build+solve,33.8
test,543,20,CPP,BDD-align-to-vs,128.6
test,543,20,CPP,intersection-build,8.6
test,543,20,CPP,intersection-SP-solve,2.0
test,544,20,gen_instance,all, 7.5
test,544,20,plain_MIP,build+solve,1.3
test,544,20,CPP,BDD-build,160.6
test,544,20,CPP,MIP-build,21.5
test,544,20,CPP,MIP-solve,13.5
test,544,20,CPP,VS-build+solve,22.3
test,544,20,CPP,BDD-align-to-vs,121.1
test,544,20,CPP,intersection-build,7.6
test,544,20,CPP,intersection-SP-solve,2.2
test,545,20,gen_instance,all, 8.4
test,545,20,plain_MIP,build+solve,2.2
test,545,20,CPP,BDD-build,111.1
test,545,20,CPP,MIP-build,18.0
test,545,20,CPP,MIP-solve,10.6
test,545,20,CPP,VS-build+solve,15.3
test,545,20,CPP,BDD-align-to-vs,72.8
test,545,20,CPP,intersection-build,6.8
test,545,20,CPP,intersection-SP-solve,1.3
test,546,20,gen_instance,all, 9.4
test,546,20,plain_MIP,build+solve,2.8
test,546,20,CPP,BDD-build,58.5
test,546,20,CPP,MIP-build,8.9
test,546,20,CPP,MIP-solve,7.4
test,546,20,CPP,VS-build+solve,134.2
test,546,20,CPP,BDD-align-to-vs,54.8
test,546,20,CPP,intersection-build,3.4
test,546,20,CPP,intersection-SP-solve,0.7
test,547,20,gen_instance,all, 6.9
test,547,20,plain_MIP,build+solve,0.8
test,547,20,CPP,BDD-build,177.4
test,547,20,CPP,MIP-build,25.5
test,547,20,CPP,MIP-solve,19.2
test,547,20,CPP,VS-build+solve,90.0
test,547,20,CPP,BDD-align-to-vs,124.6
test,547,20,CPP,intersection-build,5.1
test,547,20,CPP,intersection-SP-solve,0.6
test,548,20,gen_instance,all, 8.4
test,548,20,plain_MIP,build+solve,2.1
test,548,20,CPP,BDD-build,192.0
test,548,20,CPP,MIP-build,20.6
test,548,20,CPP,MIP-solve,14.3
test,548,20,CPP,VS-build+solve,24.3
test,548,20,CPP,BDD-align-to-vs,64.6
test,548,20,CPP,intersection-build,6.4
test,548,20,CPP,intersection-SP-solve,1.0
test,549,20,gen_instance,all, 7.8
test,549,20,plain_MIP,build+solve,1.4
test,549,20,CPP,BDD-build,177.1
test,549,20,CPP,MIP-build,26.7
test,549,20,CPP,MIP-solve,16.5
test,549,20,CPP,VS-build+solve,82.3
test,549,20,CPP,BDD-align-to-vs,201.0
test,549,20,CPP,intersection-build,14.0
test,549,20,CPP,intersection-SP-solve,3.3
test,550,20,gen_instance,all, 9.1
test,550,20,plain_MIP,build+solve,2.3
test,550,20,CPP,BDD-build,84.1
test,550,20,CPP,MIP-build,13.6
test,550,20,CPP,MIP-solve,7.6
test,550,20,CPP,VS-build+solve,159.3
test,550,20,CPP,BDD-align-to-vs,103.8
test,550,20,CPP,intersection-build,5.4
test,550,20,CPP,intersection-SP-solve,1.4
test,551,20,gen_instance,all, 9.5
test,551,20,plain_MIP,build+solve,2.7
test,551,20,CPP,BDD-build,75.4
test,551,20,CPP,MIP-build,13.7
test,551,20,CPP,MIP-solve,11.0
test,551,20,CPP,VS-build+solve,55.0
test,551,20,CPP,BDD-align-to-vs,63.0
test,551,20,CPP,intersection-build,4.5
test,551,20,CPP,intersection-SP-solve,0.7
test,552,20,gen_instance,all, 7.9
test,552,20,plain_MIP,build+solve,1.4
test,552,20,CPP,BDD-build,97.7
test,552,20,CPP,MIP-build,18.1
test,552,20,CPP,MIP-solve,13.2
test,552,20,CPP,VS-build+solve,52.1
test,552,20,CPP,BDD-align-to-vs,83.8
test,552,20,CPP,intersection-build,6.5
test,552,20,CPP,intersection-SP-solve,1.6
test,553,20,gen_instance,all, 9.0
test,553,20,plain_MIP,build+solve,2.6
test,553,20,CPP,BDD-build,150.1
test,553,20,CPP,MIP-build,23.8
test,553,20,CPP,MIP-solve,18.4
test,553,20,CPP,VS-build+solve,38.1
test,553,20,CPP,BDD-align-to-vs,165.3
test,553,20,CPP,intersection-build,46.3
test,553,20,CPP,intersection-SP-solve,2.3
test,554,20,gen_instance,all, 9.8
test,554,20,plain_MIP,build+solve,3.2
test,554,20,CPP,BDD-build,114.7
test,554,20,CPP,MIP-build,17.9
test,554,20,CPP,MIP-solve,12.7
test,554,20,CPP,VS-build+solve,137.2
test,554,20,CPP,BDD-align-to-vs,122.5
test,554,20,CPP,intersection-build,5.8
test,554,20,CPP,intersection-SP-solve,1.6
test,555,20,gen_instance,all, 7.4
test,555,20,plain_MIP,build+solve,1.1
test,555,20,CPP,BDD-build,88.8
test,555,20,CPP,MIP-build,13.1
test,555,20,CPP,MIP-solve,11.0
test,555,20,CPP,VS-build+solve,90.4
test,555,20,CPP,BDD-align-to-vs,100.6
test,555,20,CPP,intersection-build,5.5
test,555,20,CPP,intersection-SP-solve,1.2
test,556,20,gen_instance,all, 8.4
test,556,20,plain_MIP,build+solve,2.0
test,556,20,CPP,BDD-build,126.3
test,556,20,CPP,MIP-build,15.1
test,556,20,CPP,MIP-solve,8.3
test,556,20,CPP,VS-build+solve,92.5
test,556,20,CPP,BDD-align-to-vs,72.8
test,556,20,CPP,intersection-build,5.0
test,556,20,CPP,intersection-SP-solve,0.9
test,557,20,gen_instance,all, 9.6
test,557,20,plain_MIP,build+solve,3.1
test,557,20,CPP,BDD-build,198.9
test,557,20,CPP,MIP-build,27.3
test,557,20,CPP,MIP-solve,21.7
test,557,20,CPP,VS-build+solve,54.2
test,557,20,CPP,BDD-align-to-vs,191.4
test,557,20,CPP,intersection-build,14.8
test,557,20,CPP,intersection-SP-solve,4.2
test,558,20,gen_instance,all, 9.5
test,558,20,plain_MIP,build+solve,2.9
test,558,20,CPP,BDD-build,157.3
test,558,20,CPP,MIP-build,25.1
test,558,20,CPP,MIP-solve,16.1
test,558,20,CPP,VS-build+solve,33.5
test,558,20,CPP,BDD-align-to-vs,108.3
test,558,20,CPP,intersection-build,46.8
test,558,20,CPP,intersection-SP-solve,2.5
test,559,20,gen_instance,all, 8.1
test,559,20,plain_MIP,build+solve,1.7
test,559,20,CPP,BDD-build,63.3
test,559,20,CPP,MIP-build,11.2
test,559,20,CPP,MIP-solve,7.7
test,559,20,CPP,VS-build+solve,24.2
test,559,20,CPP,BDD-align-to-vs,41.6
test,559,20,CPP,intersection-build,4.8
test,559,20,CPP,intersection-SP-solve,1.2
test,560,20,gen_instance,all, 8.2
test,560,20,plain_MIP,build+solve,1.9
test,560,20,CPP,BDD-build,132.7
test,560,20,CPP,MIP-build,20.5
test,560,20,CPP,MIP-solve,15.5
test,560,20,CPP,VS-build+solve,20.7
test,560,20,CPP,BDD-align-to-vs,71.2
test,560,20,CPP,intersection-build,5.8
test,560,20,CPP,intersection-SP-solve,0.8
test,561,20,gen_instance,all, 8.3
test,561,20,plain_MIP,build+solve,2.0
test,561,20,CPP,BDD-build,128.5
test,561,20,CPP,MIP-build,19.3
test,561,20,CPP,MIP-solve,12.1
test,561,20,CPP,VS-build+solve,60.2
test,561,20,CPP,BDD-align-to-vs,77.2
test,561,20,CPP,intersection-build,5.7
test,561,20,CPP,intersection-SP-solve,0.7
test,562,20,gen_instance,all, 9.8
test,562,20,plain_MIP,build+solve,3.2
test,562,20,CPP,BDD-build,128.5
test,562,20,CPP,MIP-build,20.4
test,562,20,CPP,MIP-solve,13.7
test,562,20,CPP,VS-build+solve,40.3
test,562,20,CPP,BDD-align-to-vs,85.3
test,562,20,CPP,intersection-build,41.6
test,562,20,CPP,intersection-SP-solve,1.8
test,563,20,gen_instance,all, 9.0
test,563,20,plain_MIP,build+solve,2.1
test,563,20,CPP,BDD-build,126.0
test,563,20,CPP,MIP-build,20.4
test,563,20,CPP,MIP-solve,12.6
test,563,20,CPP,VS-build+solve,44.7
test,563,20,CPP,BDD-align-to-vs,82.2
test,563,20,CPP,intersection-build,5.4
test,563,20,CPP,intersection-SP-solve,1.7
test,564,20,gen_instance,all, 8.3
test,564,20,plain_MIP,build+solve,2.1
test,564,20,CPP,BDD-build,162.0
test,564,20,CPP,MIP-build,26.8
test,564,20,CPP,MIP-solve,19.9
test,564,20,CPP,VS-build+solve,52.0
test,564,20,CPP,BDD-align-to-vs,185.1
test,564,20,CPP,intersection-build,10.1
test,564,20,CPP,intersection-SP-solve,2.2
test,565,20,gen_instance,all, 9.5
test,565,20,plain_MIP,build+solve,3.2
test,565,20,CPP,BDD-build,236.3
test,565,20,CPP,MIP-build,29.8
test,565,20,CPP,MIP-solve,25.5
test,565,20,CPP,VS-build+solve,30.2
test,565,20,CPP,BDD-align-to-vs,132.4
test,565,20,CPP,intersection-build,10.2
test,565,20,CPP,intersection-SP-solve,1.7
test,566,20,gen_instance,all, 8.1
test,566,20,plain_MIP,build+solve,1.6
test,566,20,CPP,BDD-build,134.4
test,566,20,CPP,MIP-build,18.4
test,566,20,CPP,MIP-solve,13.6
test,566,20,CPP,VS-build+solve,77.5
test,566,20,CPP,BDD-align-to-vs,99.9
test,566,20,CPP,intersection-build,9.1
test,566,20,CPP,intersection-SP-solve,2.2
test,567,20,gen_instance,all, 8.4
test,567,20,plain_MIP,build+solve,2.6
test,567,20,CPP,BDD-build,142.1
test,567,20,CPP,MIP-build,21.5
test,567,20,CPP,MIP-solve,23.2
test,567,20,CPP,VS-build+solve,33.8
test,567,20,CPP,BDD-align-to-vs,80.9
test,567,20,CPP,intersection-build,7.5
test,567,20,CPP,intersection-SP-solve,0.9
test,568,20,gen_instance,all, 9.3
test,568,20,plain_MIP,build+solve,3.2
test,568,20,CPP,BDD-build,121.0
test,568,20,CPP,MIP-build,14.0
test,568,20,CPP,MIP-solve,9.4
test,568,20,CPP,VS-build+solve,178.4
test,568,20,CPP,BDD-align-to-vs,75.9
test,568,20,CPP,intersection-build,8.0
test,568,20,CPP,intersection-SP-solve,1.7
test,569,20,gen_instance,all, 8.1
test,569,20,plain_MIP,build+solve,1.7
test,569,20,CPP,BDD-build,115.2
test,569,20,CPP,MIP-build,16.8
test,569,20,CPP,MIP-solve,13.2
test,569,20,CPP,VS-build+solve,24.4
test,569,20,CPP,BDD-align-to-vs,52.7
test,569,20,CPP,intersection-build,5.3
test,569,20,CPP,intersection-SP-solve,0.8
test,570,20,gen_instance,all, 9.5
test,570,20,plain_MIP,build+solve,3.1
test,570,20,CPP,BDD-build,191.8
test,570,20,CPP,MIP-build,31.8
test,570,20,CPP,MIP-solve,21.7
test,570,20,CPP,VS-build+solve,41.1
test,570,20,CPP,BDD-align-to-vs,157.9
test,570,20,CPP,intersection-build,52.1
test,570,20,CPP,intersection-SP-solve,3.2
test,571,20,gen_instance,all, 7.7
test,571,20,plain_MIP,build+solve,1.3
test,571,20,CPP,BDD-build,78.4
test,571,20,CPP,MIP-build,15.7
test,571,20,CPP,MIP-solve,9.9
test,571,20,CPP,VS-build+solve,49.1
test,571,20,CPP,BDD-align-to-vs,56.8
test,571,20,CPP,intersection-build,4.4
test,571,20,CPP,intersection-SP-solve,0.9
test,572,20,gen_instance,all, 17.4
test,572,20,plain_MIP,build+solve,3.8
test,572,20,CPP,BDD-build,115.0
test,572,20,CPP,MIP-build,16.7
test,572,20,CPP,MIP-solve,11.1
test,572,20,CPP,VS-build+solve,68.8
test,572,20,CPP,BDD-align-to-vs,80.3
test,572,20,CPP,intersection-build,6.5
test,572,20,CPP,intersection-SP-solve,1.8
test,573,20,gen_instance,all, 7.8
test,573,20,plain_MIP,build+solve,1.7
test,573,20,CPP,BDD-build,138.6
test,573,20,CPP,MIP-build,18.1
test,573,20,CPP,MIP-solve,10.9
test,573,20,CPP,VS-build+solve,20.3
test,573,20,CPP,BDD-align-to-vs,85.8
test,573,20,CPP,intersection-build,5.1
test,573,20,CPP,intersection-SP-solve,0.9
test,574,20,gen_instance,all, 8.5
test,574,20,plain_MIP,build+solve,2.5
test,574,20,CPP,BDD-build,100.7
test,574,20,CPP,MIP-build,51.7
test,574,20,CPP,MIP-solve,10.4
test,574,20,CPP,VS-build+solve,22.8
test,574,20,CPP,BDD-align-to-vs,99.7
test,574,20,CPP,intersection-build,8.2
test,574,20,CPP,intersection-SP-solve,1.9
test,575,20,gen_instance,all, 7.8
test,575,20,plain_MIP,build+solve,1.8
test,575,20,CPP,BDD-build,55.4
test,575,20,CPP,MIP-build,9.7
test,575,20,CPP,MIP-solve,5.1
test,575,20,CPP,VS-build+solve,126.1
test,575,20,CPP,BDD-align-to-vs,53.9
test,575,20,CPP,intersection-build,8.2
test,575,20,CPP,intersection-SP-solve,1.7
test,576,20,gen_instance,all, 7.6
test,576,20,plain_MIP,build+solve,1.7
test,576,20,CPP,BDD-build,121.5
test,576,20,CPP,MIP-build,19.6
test,576,20,CPP,MIP-solve,16.1
test,576,20,CPP,VS-build+solve,16.6
test,576,20,CPP,BDD-align-to-vs,55.4
test,576,20,CPP,intersection-build,5.8
test,576,20,CPP,intersection-SP-solve,0.9
test,577,20,gen_instance,all, 9.3
test,577,20,plain_MIP,build+solve,3.1
test,577,20,CPP,BDD-build,74.3
test,577,20,CPP,MIP-build,12.3
test,577,20,CPP,MIP-solve,9.3
test,577,20,CPP,VS-build+solve,95.4
test,577,20,CPP,BDD-align-to-vs,53.4
test,577,20,CPP,intersection-build,5.6
test,577,20,CPP,intersection-SP-solve,1.5
test,578,20,gen_instance,all, 8.6
test,578,20,plain_MIP,build+solve,2.3
test,578,20,CPP,BDD-build,109.1
test,578,20,CPP,MIP-build,51.5
test,578,20,CPP,MIP-solve,10.8
test,578,20,CPP,VS-build+solve,73.6
test,578,20,CPP,BDD-align-to-vs,127.9
test,578,20,CPP,intersection-build,5.6
test,578,20,CPP,intersection-SP-solve,1.4
test,579,20,gen_instance,all, 10.4
test,579,20,plain_MIP,build+solve,3.3
test,579,20,CPP,BDD-build,142.1
test,579,20,CPP,MIP-build,24.2
test,579,20,CPP,MIP-solve,15.6
test,579,20,CPP,VS-build+solve,43.4
test,579,20,CPP,BDD-align-to-vs,161.9
test,579,20,CPP,intersection-build,7.4
test,579,20,CPP,intersection-SP-solve,2.1
test,580,20,gen_instance,all, 7.4
test,580,20,plain_MIP,build+solve,1.3
test,580,20,CPP,BDD-build,124.4
test,580,20,CPP,MIP-build,21.0
test,580,20,CPP,MIP-solve,17.0
test,580,20,CPP,VS-build+solve,51.6
test,580,20,CPP,BDD-align-to-vs,84.0
test,580,20,CPP,intersection-build,8.2
test,580,20,CPP,intersection-SP-solve,1.2
test,581,20,gen_instance,all, 8.6
test,581,20,plain_MIP,build+solve,2.2
test,581,20,CPP,BDD-build,167.9
test,581,20,CPP,MIP-build,14.3
test,581,20,CPP,MIP-solve,10.8
test,581,20,CPP,VS-build+solve,66.9
test,581,20,CPP,BDD-align-to-vs,98.4
test,581,20,CPP,intersection-build,4.6
test,581,20,CPP,intersection-SP-solve,0.9
test,582,20,gen_instance,all, 8.9
test,582,20,plain_MIP,build+solve,2.8
test,582,20,CPP,BDD-build,148.7
test,582,20,CPP,MIP-build,21.9
test,582,20,CPP,MIP-solve,16.3
test,582,20,CPP,VS-build+solve,73.4
test,582,20,CPP,BDD-align-to-vs,127.5
test,582,20,CPP,intersection-build,8.5
test,582,20,CPP,intersection-SP-solve,2.3
test,583,20,gen_instance,all, 8.9
test,583,20,plain_MIP,build+solve,2.8
test,583,20,CPP,BDD-build,141.6
test,583,20,CPP,MIP-build,17.6
test,583,20,CPP,MIP-solve,19.4
test,583,20,CPP,VS-build+solve,34.4
test,583,20,CPP,BDD-align-to-vs,84.5
test,583,20,CPP,intersection-build,6.9
test,583,20,CPP,intersection-SP-solve,1.5
test,584,20,gen_instance,all, 9.1
test,584,20,plain_MIP,build+solve,2.6
test,584,20,CPP,BDD-build,115.9
test,584,20,CPP,MIP-build,53.3
test,584,20,CPP,MIP-solve,10.5
test,584,20,CPP,VS-build+solve,106.0
test,584,20,CPP,BDD-align-to-vs,139.8
test,584,20,CPP,intersection-build,10.1
test,584,20,CPP,intersection-SP-solve,2.1
test,585,20,gen_instance,all, 8.5
test,585,20,plain_MIP,build+solve,2.3
test,585,20,CPP,BDD-build,100.0
test,585,20,CPP,MIP-build,17.8
test,585,20,CPP,MIP-solve,13.1
test,585,20,CPP,VS-build+solve,10.9
test,585,20,CPP,BDD-align-to-vs,42.9
test,585,20,CPP,intersection-build,5.0
test,585,20,CPP,intersection-SP-solve,0.5
test,586,20,gen_instance,all, 8.8
test,586,20,plain_MIP,build+solve,2.5
test,586,20,CPP,BDD-build,162.3
test,586,20,CPP,MIP-build,24.6
test,586,20,CPP,MIP-solve,17.3
test,586,20,CPP,VS-build+solve,30.6
test,586,20,CPP,BDD-align-to-vs,119.1
test,586,20,CPP,intersection-build,6.8
test,586,20,CPP,intersection-SP-solve,1.2
test,587,20,gen_instance,all, 7.6
test,587,20,plain_MIP,build+solve,1.2
test,587,20,CPP,BDD-build,211.5
test,587,20,CPP,MIP-build,22.1
test,587,20,CPP,MIP-solve,14.4
test,587,20,CPP,VS-build+solve,22.1
test,587,20,CPP,BDD-align-to-vs,82.6
test,587,20,CPP,intersection-build,5.2
test,587,20,CPP,intersection-SP-solve,1.3
test,588,20,gen_instance,all, 10.5
test,588,20,plain_MIP,build+solve,4.1
test,588,20,CPP,BDD-build,137.0
test,588,20,CPP,MIP-build,20.8
test,588,20,CPP,MIP-solve,18.0
test,588,20,CPP,VS-build+solve,51.5
test,588,20,CPP,BDD-align-to-vs,122.8
test,588,20,CPP,intersection-build,7.8
test,588,20,CPP,intersection-SP-solve,2.1
test,589,20,gen_instance,all, 9.0
test,589,20,plain_MIP,build+solve,2.8
test,589,20,CPP,BDD-build,182.3
test,589,20,CPP,MIP-build,25.3
test,589,20,CPP,MIP-solve,20.2
test,589,20,CPP,VS-build+solve,65.7
test,589,20,CPP,BDD-align-to-vs,107.7
test,589,20,CPP,intersection-build,48.0
test,589,20,CPP,intersection-SP-solve,3.0
test,590,20,gen_instance,all, 8.5
test,590,20,plain_MIP,build+solve,2.1
test,590,20,CPP,BDD-build,173.3
test,590,20,CPP,MIP-build,31.9
test,590,20,CPP,MIP-solve,24.6
test,590,20,CPP,VS-build+solve,26.1
test,590,20,CPP,BDD-align-to-vs,86.6
test,590,20,CPP,intersection-build,11.0
test,590,20,CPP,intersection-SP-solve,2.6
test,591,20,gen_instance,all, 15.6
test,591,20,plain_MIP,build+solve,2.6
test,591,20,CPP,BDD-build,116.0
test,591,20,CPP,MIP-build,17.8
test,591,20,CPP,MIP-solve,9.5
test,591,20,CPP,VS-build+solve,21.1
test,591,20,CPP,BDD-align-to-vs,78.2
test,591,20,CPP,intersection-build,5.1
test,591,20,CPP,intersection-SP-solve,0.5
test,592,20,gen_instance,all, 15.4
test,592,20,plain_MIP,build+solve,2.1
test,592,20,CPP,BDD-build,157.9
test,592,20,CPP,MIP-build,27.6
test,592,20,CPP,MIP-solve,16.5
test,592,20,CPP,VS-build+solve,104.4
test,592,20,CPP,BDD-align-to-vs,114.2
test,592,20,CPP,intersection-build,12.5
test,592,20,CPP,intersection-SP-solve,3.1
test,593,20,gen_instance,all, 9.5
test,593,20,plain_MIP,build+solve,3.0
test,593,20,CPP,BDD-build,160.7
test,593,20,CPP,MIP-build,21.4
test,593,20,CPP,MIP-solve,13.5
test,593,20,CPP,VS-build+solve,45.5
test,593,20,CPP,BDD-align-to-vs,78.4
test,593,20,CPP,intersection-build,12.0
test,593,20,CPP,intersection-SP-solve,3.0
test,594,20,gen_instance,all, 9.5
test,594,20,plain_MIP,build+solve,3.3
test,594,20,CPP,BDD-build,134.2
test,594,20,CPP,MIP-build,20.2
test,594,20,CPP,MIP-solve,16.1
test,594,20,CPP,VS-build+solve,29.6
test,594,20,CPP,BDD-align-to-vs,130.3
test,594,20,CPP,intersection-build,7.8
test,594,20,CPP,intersection-SP-solve,1.2
test,595,20,gen_instance,all, 8.0
test,595,20,plain_MIP,build+solve,1.7
test,595,20,CPP,BDD-build,144.2
test,595,20,CPP,MIP-build,15.5
test,595,20,CPP,MIP-solve,12.0
test,595,20,CPP,VS-build+solve,24.8
test,595,20,CPP,BDD-align-to-vs,47.7
test,595,20,CPP,intersection-build,5.5
test,595,20,CPP,intersection-SP-solve,0.8
test,596,20,gen_instance,all, 7.7
test,596,20,plain_MIP,build+solve,1.6
test,596,20,CPP,BDD-build,108.5
test,596,20,CPP,MIP-build,17.2
test,596,20,CPP,MIP-solve,11.3
test,596,20,CPP,VS-build+solve,30.8
test,596,20,CPP,BDD-align-to-vs,89.4
test,596,20,CPP,intersection-build,7.4
test,596,20,CPP,intersection-SP-solve,1.5
test,597,20,gen_instance,all, 8.1
test,597,20,plain_MIP,build+solve,1.5
test,597,20,CPP,BDD-build,115.1
test,597,20,CPP,MIP-build,19.2
test,597,20,CPP,MIP-solve,11.8
test,597,20,CPP,VS-build+solve,67.4
test,597,20,CPP,BDD-align-to-vs,98.9
test,597,20,CPP,intersection-build,5.3
test,597,20,CPP,intersection-SP-solve,1.6
test,598,20,gen_instance,all, 8.0
test,598,20,plain_MIP,build+solve,1.6
test,598,20,CPP,BDD-build,74.2
test,598,20,CPP,MIP-build,14.4
test,598,20,CPP,MIP-solve,13.0
