run,k,n,method,step,time
test,531,20,CPP,intersection-build,8.9
test,531,20,CPP,intersection-SP-solve,1.6
test,532,20,gen_instance,all, 13.7
test,532,20,plain_MIP,build+solve,4.2
test,532,20,CPP,BDD-build,293.4
test,532,20,CPP,MIP-build,38.2
test,532,20,CPP,MIP-solve,24.0
test,532,20,CPP,VS-build+solve,35.1
test,532,20,CPP,BDD-align-to-vs,104.6
test,532,20,CPP,intersection-build,13.2
test,532,20,CPP,intersection-SP-solve,2.8
test,533,20,gen_instance,all, 15.0
test,533,20,plain_MIP,build+solve,3.1
test,533,20,CPP,BDD-build,316.6
test,533,20,CPP,MIP-build,60.3
test,533,20,CPP,MIP-solve,30.2
test,533,20,CPP,VS-build+solve,24.7
test,533,20,CPP,BDD-align-to-vs,140.2
test,533,20,CPP,intersection-build,17.8
test,533,20,CPP,intersection-SP-solve,3.0
test,534,20,gen_instance,all, 12.3
test,534,20,plain_MIP,build+solve,1.7
test,534,20,CPP,BDD-build,251.2
test,534,20,CPP,MIP-build,43.0
test,534,20,CPP,MIP-solve,33.1
test,534,20,CPP,VS-build+solve,98.2
test,534,20,CPP,BDD-align-to-vs,140.1
test,534,20,CPP,intersection-build,15.8
test,534,20,CPP,intersection-SP-solve,3.2
test,535,20,gen_instance,all, 13.7
test,535,20,plain_MIP,build+solve,2.5
test,535,20,CPP,BDD-build,224.2
test,535,20,CPP,MIP-build,32.5
test,535,20,CPP,MIP-solve,13.4
test,535,20,CPP,VS-build+solve,137.4
test,535,20,CPP,BDD-align-to-vs,123.2
test,535,20,CPP,intersection-build,10.1
test,535,20,CPP,intersection-SP-solve,2.4
test,536,20,gen_instance,all, 11.3
test,536,20,plain_MIP,build+solve,1.1
test,536,20,CPP,BDD-build,124.0
test,536,20,CPP,MIP-build,25.4
test,536,20,CPP,MIP-solve,9.2
test,536,20,CPP,VS-build+solve,38.6
test,536,20,CPP,BDD-align-to-vs,56.9
test,536,20,CPP,intersection-build,4.6
test,536,20,CPP,intersection-SP-solve,0.5
test,537,20,gen_instance,all, 14.2
test,537,20,plain_MIP,build+solve,3.9
test,537,20,CPP,BDD-build,223.1
test,537,20,CPP,MIP-build,31.0
test,537,20,CPP,MIP-solve,17.3
test,537,20,CPP,VS-build+solve,83.2
test,537,20,CPP,BDD-align-to-vs,205.8
test,537,20,CPP,intersection-build,12.7
test,537,20,CPP,intersection-SP-solve,2.0
test,538,20,gen_instance,all, 11.8
test,538,20,plain_MIP,build+solve,1.8
test,538,20,CPP,BDD-build,113.0
test,538,20,CPP,MIP-build,21.3
test,538,20,CPP,MIP-solve,8.3
test,538,20,CPP,VS-build+solve,227.2
test,538,20,CPP,BDD-align-to-vs,93.2
test,538,20,CPP,intersection-build,7.1
test,538,20,CPP,intersection-SP-solve,1.5
test,539,20,gen_instance,all, 12.6
test,539,20,plain_MIP,build+solve,2.8
test,539,20,CPP,BDD-build,398.4
test,539,20,CPP,MIP-build,55.7
test,539,20,CPP,MIP-solve,36.2
test,539,20,CPP,VS-build+solve,106.3
test,539,20,CPP,BDD-align-to-vs,193.8
test,539,20,CPP,intersection-build,35.0
test,539,20,CPP,intersection-SP-solve,8.8
test,540,20,gen_instance,all, 16.4
test,540,20,plain_MIP,build+solve,7.2
test,540,20,CPP,BDD-build,175.8
test,540,20,CPP,MIP-build,30.6
test,540,20,CPP,MIP-solve,13.6
test,540,20,CPP,VS-build+solve,34.1
test,540,20,CPP,BDD-align-to-vs,90.5
test,540,20,CPP,intersection-build,12.2
test,540,20,CPP,intersection-SP-solve,3.8
test,541,20,gen_instance,all, 17.9
test,541,20,plain_MIP,build+solve,4.6
test,541,20,CPP,BDD-build,203.0
test,541,20,CPP,MIP-build,37.3
test,541,20,CPP,MIP-solve,25.0
test,541,20,CPP,VS-build+solve,70.6
test,541,20,CPP,BDD-align-to-vs,120.6
test,541,20,CPP,intersection-build,12.6
test,541,20,CPP,intersection-SP-solve,2.5
test,542,20,gen_instance,all, 12.7
test,542,20,plain_MIP,build+solve,2.1
test,542,20,CPP,BDD-build,256.9
test,542,20,CPP,MIP-build,36.5
test,542,20,CPP,MIP-solve,17.4
test,542,20,CPP,VS-build+solve,31.1
test,542,20,CPP,BDD-align-to-vs,102.1
test,542,20,CPP,intersection-build,21.0
test,542,20,CPP,intersection-SP-solve,5.1
test,543,20,gen_instance,all, 12.3
test,543,20,plain_MIP,build+solve,2.0
test,543,20,CPP,BDD-build,138.1
test,543,20,CPP,MIP-build,34.4
test,543,20,CPP,MIP-solve,11.7
test,543,20,CPP,VS-build+solve,49.6
test,543,20,CPP,BDD-align-to-vs,94.6
test,543,20,CPP,intersection-build,11.8
test,543,20,CPP,intersection-SP-solve,3.3
test,544,20,gen_instance,all, 13.9
test,544,20,plain_MIP,build+solve,3.1
test,544,20,CPP,BDD-build,162.6
test,544,20,CPP,MIP-build,29.9
test,544,20,CPP,MIP-solve,14.4
test,544,20,CPP,VS-build+solve,56.1
test,544,20,CPP,BDD-align-to-vs,149.4
test,544,20,CPP,intersection-build,12.9
test,544,20,CPP,intersection-SP-solve,3.3
test,545,20,gen_instance,all, 14.6
test,545,20,plain_MIP,build+solve,4.3
test,545,20,CPP,BDD-build,248.8
test,545,20,CPP,MIP-build,36.6
test,545,20,CPP,MIP-solve,23.8
test,545,20,CPP,VS-build+solve,57.1
test,545,20,CPP,BDD-align-to-vs,149.8
test,545,20,CPP,intersection-build,7.9
test,545,20,CPP,intersection-SP-solve,1.8
test,546,20,gen_instance,all, 15.5
test,546,20,plain_MIP,build+solve,1.8
test,546,20,CPP,BDD-build,118.2
test,546,20,CPP,MIP-build,21.2
test,546,20,CPP,MIP-solve,9.9
test,546,20,CPP,VS-build+solve,36.9
test,546,20,CPP,BDD-align-to-vs,53.6
test,546,20,CPP,intersection-build,7.3
test,546,20,CPP,intersection-SP-solve,0.9
test,547,20,gen_instance,all, 15.8
test,547,20,plain_MIP,build+solve,4.9
test,547,20,CPP,BDD-build,171.2
test,547,20,CPP,MIP-build,28.9
test,547,20,CPP,MIP-solve,20.2
test,547,20,CPP,VS-build+solve,61.4
test,547,20,CPP,BDD-align-to-vs,114.3
test,547,20,CPP,intersection-build,8.0
test,547,20,CPP,intersection-SP-solve,1.7
test,548,20,gen_instance,all, 23.6
test,548,20,plain_MIP,build+solve,2.4
test,548,20,CPP,BDD-build,157.1
test,548,20,CPP,MIP-build,30.4
test,548,20,CPP,MIP-solve,60.1
test,548,20,CPP,VS-build+solve,87.9
test,548,20,CPP,BDD-align-to-vs,85.1
test,548,20,CPP,intersection-build,9.0
test,548,20,CPP,intersection-SP-solve,1.3
test,549,20,gen_instance,all, 12.4
test,549,20,plain_MIP,build+solve,1.9
test,549,20,CPP,BDD-build,229.6
test,549,20,CPP,MIP-build,40.0
test,549,20,CPP,MIP-solve,18.3
test,549,20,CPP,VS-build+solve,19.8
test,549,20,CPP,BDD-align-to-vs,77.6
test,549,20,CPP,intersection-build,10.0
test,549,20,CPP,intersection-SP-solve,2.0
test,550,20,gen_instance,all, 11.4
test,550,20,plain_MIP,build+solve,1.7
test,550,20,CPP,BDD-build,277.5
test,550,20,CPP,MIP-build,32.0
test,550,20,CPP,MIP-solve,20.2
test,550,20,CPP,VS-build+solve,16.8
test,550,20,CPP,BDD-align-to-vs,91.1
test,550,20,CPP,intersection-build,11.1
test,550,20,CPP,intersection-SP-solve,3.0
test,551,20,gen_instance,all, 36.0
test,551,20,plain_MIP,build+solve,3.5
test,551,20,CPP,BDD-build,128.4
test,551,20,CPP,MIP-build,24.2
test,551,20,CPP,MIP-solve,15.3
test,551,20,CPP,VS-build+solve,103.2
test,551,20,CPP,BDD-align-to-vs,89.5
test,551,20,CPP,intersection-build,11.8
test,551,20,CPP,intersection-SP-solve,2.4
test,552,20,gen_instance,all, 12.3
test,552,20,plain_MIP,build+solve,1.9
test,552,20,CPP,BDD-build,247.3
test,552,20,CPP,MIP-build,41.7
test,552,20,CPP,MIP-solve,19.4
test,552,20,CPP,VS-build+solve,38.0
test,552,20,CPP,BDD-align-to-vs,102.0
test,552,20,CPP,intersection-build,15.6
test,552,20,CPP,intersection-SP-solve,3.8
test,553,20,gen_instance,all, 11.6
test,553,20,plain_MIP,build+solve,1.6
test,553,20,CPP,BDD-build,156.0
test,553,20,CPP,MIP-build,30.0
test,553,20,CPP,MIP-solve,16.4
test,553,20,CPP,VS-build+solve,70.2
test,553,20,CPP,BDD-align-to-vs,77.1
test,553,20,CPP,intersection-build,12.6
test,553,20,CPP,intersection-SP-solve,2.3
test,554,20,gen_instance,all, 38.0
test,554,20,plain_MIP,build+solve,22.0
test,554,20,CPP,BDD-build,286.8
test,554,20,CPP,MIP-build,44.3
test,554,20,CPP,MIP-solve,60.6
test,554,20,CPP,VS-build+solve,31.5
test,554,20,CPP,BDD-align-to-vs,136.2
test,554,20,CPP,intersection-build,14.7
test,554,20,CPP,intersection-SP-solve,2.1
test,555,20,gen_instance,all, 15.5
test,555,20,plain_MIP,build+solve,4.6
test,555,20,CPP,BDD-build,312.7
test,555,20,CPP,MIP-build,47.6
test,555,20,CPP,MIP-solve,28.3
test,555,20,CPP,VS-build+solve,80.9
test,555,20,CPP,BDD-align-to-vs,185.8
test,555,20,CPP,intersection-build,16.7
test,555,20,CPP,intersection-SP-solve,4.0
test,556,20,gen_instance,all, 11.8
test,556,20,plain_MIP,build+solve,1.6
test,556,20,CPP,BDD-build,120.1
test,556,20,CPP,MIP-build,27.4
test,556,20,CPP,MIP-solve,10.9
test,556,20,CPP,VS-build+solve,48.7
test,556,20,CPP,BDD-align-to-vs,95.0
test,556,20,CPP,intersection-build,13.5
test,556,20,CPP,intersection-SP-solve,2.3
test,557,20,gen_instance,all, 14.0
test,557,20,plain_MIP,build+solve,4.2
test,557,20,CPP,BDD-build,157.5
test,557,20,CPP,MIP-build,74.0
test,557,20,CPP,MIP-solve,14.6
test,557,20,CPP,VS-build+solve,13.5
test,557,20,CPP,BDD-align-to-vs,63.5
test,557,20,CPP,intersection-build,11.0
test,557,20,CPP,intersection-SP-solve,1.0
test,558,20,gen_instance,all, 12.8
test,558,20,plain_MIP,build+solve,2.7
test,558,20,CPP,BDD-build,217.0
test,558,20,CPP,MIP-build,32.6
test,558,20,CPP,MIP-solve,16.3
test,558,20,CPP,VS-build+solve,17.5
test,558,20,CPP,BDD-align-to-vs,81.4
test,558,20,CPP,intersection-build,11.2
test,558,20,CPP,intersection-SP-solve,2.3
test,559,20,gen_instance,all, 12.0
test,559,20,plain_MIP,build+solve,1.6
test,559,20,CPP,BDD-build,165.0
test,559,20,CPP,MIP-build,30.4
test,559,20,CPP,MIP-solve,15.0
test,559,20,CPP,VS-build+solve,114.5
test,559,20,CPP,BDD-align-to-vs,72.2
test,559,20,CPP,intersection-build,8.3
test,559,20,CPP,intersection-SP-solve,2.4
test,560,20,gen_instance,all, 12.1
test,560,20,plain_MIP,build+solve,1.5
test,560,20,CPP,BDD-build,99.7
test,560,20,CPP,MIP-build,22.5
test,560,20,CPP,MIP-solve,10.6
test,560,20,CPP,VS-build+solve,112.4
test,560,20,CPP,BDD-align-to-vs,50.8
test,560,20,CPP,intersection-build,4.5
test,560,20,CPP,intersection-SP-solve,0.6
test,561,20,gen_instance,all, 13.4
test,561,20,plain_MIP,build+solve,3.5
test,561,20,CPP,BDD-build,308.9
test,561,20,CPP,MIP-build,55.8
test,561,20,CPP,MIP-solve,27.8
test,561,20,CPP,VS-build+solve,24.4
test,561,20,CPP,BDD-align-to-vs,114.5
test,561,20,CPP,intersection-build,74.3
test,561,20,CPP,intersection-SP-solve,4.5
test,562,20,gen_instance,all, 16.4
test,562,20,plain_MIP,build+solve,3.0
test,562,20,CPP,BDD-build,124.5
test,562,20,CPP,MIP-build,22.1
test,562,20,CPP,MIP-solve,8.7
test,562,20,CPP,VS-build+solve,16.8
test,562,20,CPP,BDD-align-to-vs,66.5
test,562,20,CPP,intersection-build,6.0
test,562,20,CPP,intersection-SP-solve,0.9
test,563,20,gen_instance,all, 11.6
test,563,20,plain_MIP,build+solve,1.7
test,563,20,CPP,BDD-build,217.9
test,563,20,CPP,MIP-build,33.1
test,563,20,CPP,MIP-solve,19.5
test,563,20,CPP,VS-build+solve,105.0
test,563,20,CPP,BDD-align-to-vs,109.1
test,563,20,CPP,intersection-build,9.0
test,563,20,CPP,intersection-SP-solve,1.4
test,564,20,gen_instance,all, 12.6
test,564,20,plain_MIP,build+solve,1.9
test,564,20,CPP,BDD-build,130.6
test,564,20,CPP,MIP-build,25.7
test,564,20,CPP,MIP-solve,11.6
test,564,20,CPP,VS-build+solve,43.3
test,564,20,CPP,BDD-align-to-vs,62.9
test,564,20,CPP,intersection-build,11.2
test,564,20,CPP,intersection-SP-solve,2.4
test,565,20,gen_instance,all, 15.4
test,565,20,plain_MIP,build+solve,5.2
test,565,20,CPP,BDD-build,256.2
test,565,20,CPP,MIP-build,40.9
test,565,20,CPP,MIP-solve,24.8
test,565,20,CPP,VS-build+solve,33.9
test,565,20,CPP,BDD-align-to-vs,118.5
test,565,20,CPP,intersection-build,9.4
test,565,20,CPP,intersection-SP-solve,2.3
test,566,20,gen_instance,all, 20.0
test,566,20,plain_MIP,build+solve,12.1
test,566,20,CPP,BDD-build,316.2
test,566,20,CPP,MIP-build,39.7
test,566,20,CPP,MIP-solve,19.0
test,566,20,CPP,VS-build+solve,19.0
test,566,20,CPP,BDD-align-to-vs,99.6
test,566,20,CPP,intersection-build,8.5
test,566,20,CPP,intersection-SP-solve,2.2
test,567,20,gen_instance,all, 12.1
test,567,20,plain_MIP,build+solve,1.9
test,567,20,CPP,BDD-build,175.0
test,567,20,CPP,MIP-build,33.5
test,567,20,CPP,MIP-solve,15.2
test,567,20,CPP,VS-build+solve,126.9
test,567,20,CPP,BDD-align-to-vs,101.3
test,567,20,CPP,intersection-build,10.7
test,567,20,CPP,intersection-SP-solve,2.4
test,568,20,gen_instance,all, 11.9
test,568,20,plain_MIP,build+solve,2.1
test,568,20,CPP,BDD-build,207.7
test,568,20,CPP,MIP-build,39.1
test,568,20,CPP,MIP-solve,28.7
test,568,20,CPP,VS-build+solve,23.7
test,568,20,CPP,BDD-align-to-vs,90.1
test,568,20,CPP,intersection-build,14.3
test,568,20,CPP,intersection-SP-solve,2.3
test,569,20,gen_instance,all, 15.5
test,569,20,plain_MIP,build+solve,4.6
test,569,20,CPP,BDD-build,215.6
test,569,20,CPP,MIP-build,37.4
test,569,20,CPP,MIP-solve,31.9
test,569,20,CPP,VS-build+solve,60.2
test,569,20,CPP,BDD-align-to-vs,105.8
test,569,20,CPP,intersection-build,79.3
test,569,20,CPP,intersection-SP-solve,4.2
test,570,20,gen_instance,all, 12.7
test,570,20,plain_MIP,build+solve,2.0
test,570,20,CPP,BDD-build,273.4
test,570,20,CPP,MIP-build,39.3
test,570,20,CPP,MIP-solve,26.5
test,570,20,CPP,VS-build+solve,187.1
test,570,20,CPP,BDD-align-to-vs,124.8
test,570,20,CPP,intersection-build,14.3
test,570,20,CPP,intersection-SP-solve,3.0
test,571,20,gen_instance,all, 13.8
test,571,20,plain_MIP,build+solve,3.2
test,571,20,CPP,BDD-build,135.7
test,571,20,CPP,MIP-build,23.5
test,571,20,CPP,MIP-solve,14.1
test,571,20,CPP,VS-build+solve,23.1
test,571,20,CPP,BDD-align-to-vs,74.1
test,571,20,CPP,intersection-build,11.1
test,571,20,CPP,intersection-SP-solve,2.8
test,572,20,gen_instance,all, 12.8
test,572,20,plain_MIP,build+solve,2.4
test,572,20,CPP,BDD-build,210.6
test,572,20,CPP,MIP-build,32.5
test,572,20,CPP,MIP-solve,18.3
test,572,20,CPP,VS-build+solve,30.6
test,572,20,CPP,BDD-align-to-vs,109.5
test,572,20,CPP,intersection-build,11.6
test,572,20,CPP,intersection-SP-solve,2.1
test,573,20,gen_instance,all, 23.8
test,573,20,plain_MIP,build+solve,13.1
test,573,20,CPP,BDD-build,288.9
test,573,20,CPP,MIP-build,92.9
test,573,20,CPP,MIP-solve,79.3
test,573,20,CPP,VS-build+solve,17.1
test,573,20,CPP,BDD-align-to-vs,98.7
test,573,20,CPP,intersection-build,9.8
test,573,20,CPP,intersection-SP-solve,1.7
test,574,20,gen_instance,all, 11.9
test,574,20,plain_MIP,build+solve,1.8
test,574,20,CPP,BDD-build,154.0
test,574,20,CPP,MIP-build,25.3
test,574,20,CPP,MIP-solve,19.5
test,574,20,CPP,VS-build+solve,114.9
test,574,20,CPP,BDD-align-to-vs,100.5
test,574,20,CPP,intersection-build,10.7
test,574,20,CPP,intersection-SP-solve,1.5
test,575,20,gen_instance,all, 13.8
test,575,20,plain_MIP,build+solve,2.8
test,575,20,CPP,BDD-build,129.7
test,575,20,CPP,MIP-build,25.2
test,575,20,CPP,MIP-solve,12.1
test,575,20,CPP,VS-build+solve,78.7
test,575,20,CPP,BDD-align-to-vs,73.7
test,575,20,CPP,intersection-build,13.3
test,575,20,CPP,intersection-SP-solve,2.2
test,576,20,gen_instance,all, 18.2
test,576,20,plain_MIP,build+solve,7.4
test,576,20,CPP,BDD-build,314.7
test,576,20,CPP,MIP-build,49.5
test,576,20,CPP,MIP-solve,25.4
test,576,20,CPP,VS-build+solve,11.9
test,576,20,CPP,BDD-align-to-vs,107.8
test,576,20,CPP,intersection-build,14.8
test,576,20,CPP,intersection-SP-solve,3.4
test,577,20,gen_instance,all, 15.7
test,577,20,plain_MIP,build+solve,5.1
test,577,20,CPP,BDD-build,219.5
test,577,20,CPP,MIP-build,34.8
test,577,20,CPP,MIP-solve,16.1
test,577,20,CPP,VS-build+solve,29.1
test,577,20,CPP,BDD-align-to-vs,64.3
test,577,20,CPP,intersection-build,10.2
test,577,20,CPP,intersection-SP-solve,3.0
test,578,20,gen_instance,all, 14.4
test,578,20,plain_MIP,build+solve,3.7
test,578,20,CPP,BDD-build,232.5
test,578,20,CPP,MIP-build,47.4
test,578,20,CPP,MIP-solve,23.8
test,578,20,CPP,VS-build+solve,60.9
test,578,20,CPP,BDD-align-to-vs,101.6
test,578,20,CPP,intersection-build,18.0
test,578,20,CPP,intersection-SP-solve,4.8
test,579,20,gen_instance,all, 12.0
test,579,20,plain_MIP,build+solve,2.1
test,579,20,CPP,BDD-build,273.2
test,579,20,CPP,MIP-build,52.1
test,579,20,CPP,MIP-solve,43.7
test,579,20,CPP,VS-build+solve,65.3
test,579,20,CPP,BDD-align-to-vs,130.8
test,579,20,CPP,intersection-build,18.2
test,579,20,CPP,intersection-SP-solve,3.3
test,580,20,gen_instance,all, 12.9
test,580,20,plain_MIP,build+solve,2.6
test,580,20,CPP,BDD-build,291.6
test,580,20,CPP,MIP-build,45.2
test,580,20,CPP,MIP-solve,21.2
test,580,20,CPP,VS-build+solve,8.1
test,580,20,CPP,BDD-align-to-vs,95.2
test,580,20,CPP,intersection-build,8.6
test,580,20,CPP,intersection-SP-solve,1.2
test,581,20,gen_instance,all, 13.0
test,581,20,plain_MIP,build+solve,2.1
test,581,20,CPP,BDD-build,269.4
test,581,20,CPP,MIP-build,49.3
test,581,20,CPP,MIP-solve,35.7
test,581,20,CPP,VS-build+solve,24.8
test,581,20,CPP,BDD-align-to-vs,105.7
test,581,20,CPP,intersection-build,19.3
test,581,20,CPP,intersection-SP-solve,2.9
test,582,20,gen_instance,all, 11.9
test,582,20,plain_MIP,build+solve,1.5
test,582,20,CPP,BDD-build,176.0
test,582,20,CPP,MIP-build,31.9
test,582,20,CPP,MIP-solve,14.0
test,582,20,CPP,VS-build+solve,14.1
test,582,20,CPP,BDD-align-to-vs,68.0
test,582,20,CPP,intersection-build,9.1
test,582,20,CPP,intersection-SP-solve,1.8
test,583,20,gen_instance,all, 10.6
test,583,20,plain_MIP,build+solve,1.2
test,583,20,CPP,BDD-build,120.2
test,583,20,CPP,MIP-build,22.5
test,583,20,CPP,MIP-solve,13.2
test,583,20,CPP,VS-build+solve,30.5
test,583,20,CPP,BDD-align-to-vs,54.7
test,583,20,CPP,intersection-build,5.0
test,583,20,CPP,intersection-SP-solve,0.6
test,584,20,gen_instance,all, 11.8
test,584,20,plain_MIP,build+solve,1.5
test,584,20,CPP,BDD-build,333.7
test,584,20,CPP,MIP-build,48.6
test,584,20,CPP,MIP-solve,29.3
test,584,20,CPP,VS-build+solve,12.1
test,584,20,CPP,BDD-align-to-vs,107.1
test,584,20,CPP,intersection-build,12.0
test,584,20,CPP,intersection-SP-solve,1.6
test,585,20,gen_instance,all, 38.6
test,585,20,plain_MIP,build+solve,27.9
test,585,20,CPP,BDD-build,262.4
test,585,20,CPP,MIP-build,38.8
test,585,20,CPP,MIP-solve,19.4
test,585,20,CPP,VS-build+solve,33.9
test,585,20,CPP,BDD-align-to-vs,117.3
test,585,20,CPP,intersection-build,11.5
test,585,20,CPP,intersection-SP-solve,2.7
test,586,20,gen_instance,all, 13.7
test,586,20,plain_MIP,build+solve,3.3
test,586,20,CPP,BDD-build,229.1
test,586,20,CPP,MIP-build,37.5
test,586,20,CPP,MIP-solve,19.2
test,586,20,CPP,VS-build+solve,38.4
test,586,20,CPP,BDD-align-to-vs,123.4
test,586,20,CPP,intersection-build,13.4
test,586,20,CPP,intersection-SP-solve,1.6
test,587,20,gen_instance,all, 11.1
test,587,20,plain_MIP,build+solve,1.6
test,587,20,CPP,BDD-build,135.5
test,587,20,CPP,MIP-build,21.3
test,587,20,CPP,MIP-solve,9.4
test,587,20,CPP,VS-build+solve,21.0
test,587,20,CPP,BDD-align-to-vs,94.6
test,587,20,CPP,intersection-build,56.2
test,587,20,CPP,intersection-SP-solve,1.1
test,588,20,gen_instance,all, 31.3
test,588,20,plain_MIP,build+solve,22.6
test,588,20,CPP,BDD-build,230.5
test,588,20,CPP,MIP-build,39.1
test,588,20,CPP,MIP-solve,29.1
test,588,20,CPP,VS-build+solve,83.3
test,588,20,CPP,BDD-align-to-vs,132.7
test,588,20,CPP,intersection-build,12.9
test,588,20,CPP,intersection-SP-solve,2.3
test,589,20,gen_instance,all, 24.2
test,589,20,plain_MIP,build+solve,3.0
test,589,20,CPP,BDD-build,174.7
test,589,20,CPP,MIP-build,34.4
test,589,20,CPP,MIP-solve,19.5
test,589,20,CPP,VS-build+solve,55.4
test,589,20,CPP,BDD-align-to-vs,86.1
test,589,20,CPP,intersection-build,10.2
test,589,20,CPP,intersection-SP-solve,1.3
test,590,20,gen_instance,all, 11.9
test,590,20,plain_MIP,build+solve,1.6
test,590,20,CPP,BDD-build,256.2
test,590,20,CPP,MIP-build,45.4
test,590,20,CPP,MIP-solve,21.7
test,590,20,CPP,VS-build+solve,22.7
test,590,20,CPP,BDD-align-to-vs,97.8
test,590,20,CPP,intersection-build,15.7
test,590,20,CPP,intersection-SP-solve,3.6
test,591,20,gen_instance,all, 12.2
test,591,20,plain_MIP,build+solve,1.9
test,591,20,CPP,BDD-build,177.8
test,591,20,CPP,MIP-build,113.4
test,591,20,CPP,MIP-solve,29.1
test,591,20,CPP,VS-build+solve,180.0
test,591,20,CPP,BDD-align-to-vs,92.9
test,591,20,CPP,intersection-build,8.7
test,591,20,CPP,intersection-SP-solve,1.8
test,592,20,gen_instance,all, 11.3
test,592,20,plain_MIP,build+solve,1.4
test,592,20,CPP,BDD-build,336.0
test,592,20,CPP,MIP-build,53.4
test,592,20,CPP,MIP-solve,25.8
test,592,20,CPP,VS-build+solve,61.8
test,592,20,CPP,BDD-align-to-vs,310.9
test,592,20,CPP,intersection-build,19.8
test,592,20,CPP,intersection-SP-solve,4.9
test,593,20,gen_instance,all, 15.1
test,593,20,plain_MIP,build+solve,3.9
test,593,20,CPP,BDD-build,145.0
test,593,20,CPP,MIP-build,26.9
test,593,20,CPP,MIP-solve,15.6
test,593,20,CPP,VS-build+solve,256.7
test,593,20,CPP,BDD-align-to-vs,106.7
test,593,20,CPP,intersection-build,8.4
test,593,20,CPP,intersection-SP-solve,2.2
test,594,20,gen_instance,all, 24.6
test,594,20,plain_MIP,build+solve,5.0
test,594,20,CPP,BDD-build,373.7
test,594,20,CPP,MIP-build,45.2
test,594,20,CPP,MIP-solve,32.4
test,594,20,CPP,VS-build+solve,74.9
test,594,20,CPP,BDD-align-to-vs,144.0
test,594,20,CPP,intersection-build,13.7
test,594,20,CPP,intersection-SP-solve,2.6
test,595,20,gen_instance,all, 12.7
test,595,20,plain_MIP,build+solve,2.5
test,595,20,CPP,BDD-build,111.6
test,595,20,CPP,MIP-build,17.8
test,595,20,CPP,MIP-solve,6.5
test,595,20,CPP,VS-build+solve,122.3
test,595,20,CPP,BDD-align-to-vs,79.0
test,595,20,CPP,intersection-build,11.9
test,595,20,CPP,intersection-SP-solve,3.4
test,596,20,gen_instance,all, 19.3
test,596,20,plain_MIP,build+solve,8.9
test,596,20,CPP,BDD-build,141.4
test,596,20,CPP,MIP-build,26.4
test,596,20,CPP,MIP-solve,15.0
test,596,20,CPP,VS-build+solve,123.0
test,596,20,CPP,BDD-align-to-vs,64.5
test,596,20,CPP,intersection-build,13.0
test,596,20,CPP,intersection-SP-solve,2.4
test,597,20,gen_instance,all, 13.2
test,597,20,plain_MIP,build+solve,3.0
test,597,20,CPP,BDD-build,163.7
test,597,20,CPP,MIP-build,25.0
test,597,20,CPP,MIP-solve,14.8
test,597,20,CPP,VS-build+solve,143.9
test,597,20,CPP,BDD-align-to-vs,88.7
test,597,20,CPP,intersection-build,12.4
test,597,20,CPP,intersection-SP-solve,2.8
test,598,20,gen_instance,all, 12.0
test,598,20,plain_MIP,build+solve,1.8
test,598,20,CPP,BDD-build,173.7
test,598,20,CPP,MIP-build,21.7
test,598,20,CPP,MIP-solve,10.4
test,598,20,CPP,VS-build+solve,184.8
test,598,20,CPP,BDD-align-to-vs,97.3
test,598,20,CPP,intersection-build,9.9
test,598,20,CPP,intersection-SP-solve,2.7
test,599,20,gen_instance,all, 26.7
test,599,20,plain_MIP,build+solve,3.5
test,599,20,CPP,BDD-build,199.2
test,599,20,CPP,MIP-build,41.1
test,599,20,CPP,MIP-solve,17.5
test,599,20,CPP,VS-build+solve,35.2
test,599,20,CPP,BDD-align-to-vs,95.4
test,599,20,CPP,intersection-build,12.7
test,599,20,CPP,intersection-SP-solve,3.4
test,600,20,gen_instance,all, 18.4
test,600,20,plain_MIP,build+solve,6.4
test,600,20,CPP,BDD-build,212.6
test,600,20,CPP,MIP-build,35.5
test,600,20,CPP,MIP-solve,20.9
test,600,20,CPP,VS-build+solve,63.1
test,600,20,CPP,BDD-align-to-vs,178.5
test,600,20,CPP,intersection-build,14.4
test,600,20,CPP,intersection-SP-solve,3.5
test,601,20,gen_instance,all, 11.3
test,601,20,plain_MIP,build+solve,1.2
test,601,20,CPP,BDD-build,94.1
test,601,20,CPP,MIP-build,22.0
test,601,20,CPP,MIP-solve,12.0
test,601,20,CPP,VS-build+solve,37.7
test,601,20,CPP,BDD-align-to-vs,60.6
test,601,20,CPP,intersection-build,5.2
test,601,20,CPP,intersection-SP-solve,0.7
test,602,20,gen_instance,all, 13.7
test,602,20,plain_MIP,build+solve,4.5
test,602,20,CPP,BDD-build,242.2
test,602,20,CPP,MIP-build,36.2
test,602,20,CPP,MIP-solve,18.2
test,602,20,CPP,VS-build+solve,32.7
test,602,20,CPP,BDD-align-to-vs,88.7
test,602,20,CPP,intersection-build,15.6
test,602,20,CPP,intersection-SP-solve,2.3
test,603,20,gen_instance,all, 18.1
test,603,20,plain_MIP,build+solve,7.6
test,603,20,CPP,BDD-build,410.2
test,603,20,CPP,MIP-build,62.3
test,603,20,CPP,MIP-solve,34.9
test,603,20,CPP,VS-build+solve,63.6
test,603,20,CPP,BDD-align-to-vs,399.7
test,603,20,CPP,intersection-build,20.3
test,603,20,CPP,intersection-SP-solve,5.2
test,604,20,gen_instance,all, 12.8
test,604,20,plain_MIP,build+solve,2.5
