N,instance,num_type,value,comment
19,1413,orig_simpl_time,0.2418661117553711,--none--
19,1413,orig_simpl_obj,4906,--none--
19,1413,gsifts_status,aligned,--none--
19,1413,orig_gsifts1p_time,4.558988809585571,--none--
19,1413,orig_gsifts1p_obj,1994,--none--
7,202,simpl_opt_status,0,optimal
7,202,orig_simpl_time,0.009069442749023438,--none--
7,202,orig_simpl_obj,24,--none--
7,202,gsifts_status,aligned,--none--
7,202,orig_gsifts1p_time,0.008127689361572266,--none--
7,202,orig_gsifts1p_obj,20,--none--
6,147,simpl_opt_status,0,optimal
6,147,orig_simpl_time,0.0053558349609375,--none--
6,147,orig_simpl_obj,16,--none--
6,147,gsifts_status,aligned,--none--
6,147,orig_gsifts1p_time,0.005864858627319336,--none--
6,147,orig_gsifts1p_obj,15,--none--
10,507,simpl_opt_status,0,optimal
10,507,orig_simpl_time,0.01940298080444336,--none--
10,507,orig_simpl_obj,161,--none--
10,507,gsifts_status,aligned,--none--
10,507,orig_gsifts1p_time,0.07242846488952637,--none--
10,507,orig_gsifts1p_obj,160,--none--
6,189,simpl_opt_status,0,optimal
6,189,orig_simpl_time,0.006120920181274414,--none--
6,189,orig_simpl_obj,25,--none--
6,189,gsifts_status,aligned,--none--
6,189,orig_gsifts1p_time,0.007431745529174805,--none--
6,189,orig_gsifts1p_obj,21,--none--
6,159,simpl_opt_status,0,optimal
6,159,orig_simpl_time,0.00828242301940918,--none--
6,159,orig_simpl_obj,29,--none--
6,159,gsifts_status,aligned,--none--
6,159,orig_gsifts1p_time,0.008591651916503906,--none--
6,159,orig_gsifts1p_obj,26,--none--
14,976,simpl_opt_status,0,optimal
14,976,orig_simpl_time,0.04890108108520508,--none--
14,976,orig_simpl_obj,459,--none--
14,976,gsifts_status,aligned,--none--
14,976,orig_gsifts1p_time,0.4081268310546875,--none--
14,976,orig_gsifts1p_obj,453,--none--
9,451,simpl_opt_status,0,optimal
9,451,orig_simpl_time,0.017230749130249023,--none--
9,451,orig_simpl_obj,122,--none--
9,451,gsifts_status,aligned,--none--
9,451,orig_gsifts1p_time,0.04319572448730469,--none--
9,451,orig_gsifts1p_obj,97,--none--
25,2026,simpl_opt_status,0,optimal
25,2026,orig_simpl_time,0.8643603324890137,--none--
25,2026,orig_simpl_obj,23151,--none--
25,2026,gsifts_status,aligned,--none--
25,2026,orig_gsifts1p_time,807.545984506607,--none--
25,2026,orig_gsifts1p_obj,93005,--none--
18,1310,simpl_opt_status,0,optimal
18,1310,orig_simpl_time,0.12651753425598145,--none--
18,1310,orig_simpl_obj,1357,--none--
18,1310,gsifts_status,aligned,--none--
18,1310,orig_gsifts1p_time,2.138895273208618,--none--
18,1310,orig_gsifts1p_obj,1157,--none--
15,1035,simpl_opt_status,0,optimal
15,1035,orig_simpl_time,0.15424013137817383,--none--
15,1035,orig_simpl_obj,502,--none--
15,1035,gsifts_status,aligned,--none--
15,1035,orig_gsifts1p_time,0.40494513511657715,--none--
15,1035,orig_gsifts1p_obj,433,--none--
11,694,simpl_opt_status,0,optimal
11,694,orig_simpl_time,0.022060394287109375,--none--
11,694,orig_simpl_obj,104,--none--
11,694,gsifts_status,aligned,--none--
11,694,orig_gsifts1p_time,0.04557633399963379,--none--
11,694,orig_gsifts1p_obj,79,--none--
19,1473,simpl_opt_status,0,optimal
19,1473,orig_simpl_time,0.16919279098510742,--none--
19,1473,orig_simpl_obj,3032,--none--
19,1473,gsifts_status,aligned,--none--
19,1473,orig_gsifts1p_time,8.408092737197876,--none--
19,1473,orig_gsifts1p_obj,4548,--none--
10,584,simpl_opt_status,0,optimal
10,584,orig_simpl_time,0.02227044105529785,--none--
10,584,orig_simpl_obj,132,--none--
10,584,gsifts_status,aligned,--none--
10,584,orig_gsifts1p_time,0.05869913101196289,--none--
10,584,orig_gsifts1p_obj,131,--none--
12,729,simpl_opt_status,0,optimal
12,729,orig_simpl_time,0.03722429275512695,--none--
12,729,orig_simpl_obj,361,--none--
12,729,gsifts_status,aligned,--none--
12,729,orig_gsifts1p_time,0.20369315147399902,--none--
12,729,orig_gsifts1p_obj,364,--none--
18,1329,simpl_opt_status,0,optimal
18,1329,orig_simpl_time,0.19251585006713867,--none--
18,1329,orig_simpl_obj,2478,--none--
18,1329,gsifts_status,aligned,--none--
18,1329,orig_gsifts1p_time,3.858302116394043,--none--
18,1329,orig_gsifts1p_obj,2100,--none--
5,24,simpl_opt_status,0,optimal
5,24,orig_simpl_time,0.003843069076538086,--none--
5,24,orig_simpl_obj,14,--none--
5,24,gsifts_status,aligned,--none--
5,24,orig_gsifts1p_time,0.004343748092651367,--none--
5,24,orig_gsifts1p_obj,12,--none--
24,1921,simpl_opt_status,0,optimal
24,1921,orig_simpl_time,0.8275034427642822,--none--
24,1921,orig_simpl_obj,21273,--none--
24,1921,gsifts_status,aligned,--none--
24,1921,orig_gsifts1p_time,416.17759823799133,--none--
24,1921,orig_gsifts1p_obj,30774,--none--
24,1969,simpl_opt_status,0,optimal
24,1969,orig_simpl_time,1.438558578491211,--none--
24,1969,orig_simpl_obj,61128,--none--
24,1969,gsifts_status,aligned,--none--
24,1969,orig_gsifts1p_time,711.2896218299866,--none--
24,1969,orig_gsifts1p_obj,150124,--none--
20,1552,simpl_opt_status,0,optimal
20,1552,orig_simpl_time,0.28424525260925293,--none--
20,1552,orig_simpl_obj,4764,--none--
20,1552,gsifts_status,aligned,--none--
20,1552,orig_gsifts1p_time,21.615161657333374,--none--
20,1552,orig_gsifts1p_obj,8083,--none--
23,1811,simpl_opt_status,0,optimal
23,1811,orig_simpl_time,0.4670107364654541,--none--
23,1811,orig_simpl_obj,8980,--none--
23,1811,gsifts_status,aligned,--none--
23,1811,orig_gsifts1p_time,50.01993918418884,--none--
23,1811,orig_gsifts1p_obj,11357,--none--
19,1401,simpl_opt_status,0,optimal
19,1401,orig_simpl_time,0.2235550880432129,--none--
19,1401,orig_simpl_obj,6346,--none--
19,1401,gsifts_status,aligned,--none--
19,1401,orig_gsifts1p_time,11.6841299533844,--none--
19,1401,orig_gsifts1p_obj,4585,--none--
23,1806,simpl_opt_status,0,optimal
23,1806,orig_simpl_time,0.4629650115966797,--none--
23,1806,orig_simpl_obj,7497,--none--
23,1806,gsifts_status,aligned,--none--
23,1806,orig_gsifts1p_time,121.72203397750854,--none--
23,1806,orig_gsifts1p_obj,12159,--none--
24,1978,simpl_opt_status,0,optimal
24,1978,orig_simpl_time,0.4838409423828125,--none--
24,1978,orig_simpl_obj,10383,--none--
24,1978,gsifts_status,aligned,--none--
24,1978,orig_gsifts1p_time,74.62055206298828,--none--
24,1978,orig_gsifts1p_obj,18775,--none--
9,414,simpl_opt_status,0,optimal
9,414,orig_simpl_time,0.01542353630065918,--none--
9,414,orig_simpl_obj,34,--none--
9,414,gsifts_status,aligned,--none--
9,414,orig_gsifts1p_time,0.013825416564941406,--none--
9,414,orig_gsifts1p_obj,25,--none--
17,1260,simpl_opt_status,0,optimal
17,1260,orig_simpl_time,0.16109085083007812,--none--
17,1260,orig_simpl_obj,2925,--none--
17,1260,gsifts_status,aligned,--none--
17,1260,orig_gsifts1p_time,4.429058074951172,--none--
17,1260,orig_gsifts1p_obj,2690,--none--
10,578,simpl_opt_status,0,optimal
10,578,orig_simpl_time,0.015442609786987305,--none--
10,578,orig_simpl_obj,144,--none--
10,578,gsifts_status,aligned,--none--
10,578,orig_gsifts1p_time,0.0688941478729248,--none--
10,578,orig_gsifts1p_obj,144,--none--
17,1293,simpl_opt_status,0,optimal
17,1293,orig_simpl_time,0.18950986862182617,--none--
17,1293,orig_simpl_obj,1064,--none--
17,1293,gsifts_status,aligned,--none--
17,1293,orig_gsifts1p_time,2.5726170539855957,--none--
17,1293,orig_gsifts1p_obj,996,--none--
20,1580,simpl_opt_status,0,optimal
20,1580,orig_simpl_time,0.2668774127960205,--none--
20,1580,orig_simpl_obj,6078,--none--
20,1580,gsifts_status,aligned,--none--
20,1580,orig_gsifts1p_time,33.74781036376953,--none--
20,1580,orig_gsifts1p_obj,6003,--none--
9,464,simpl_opt_status,0,optimal
9,464,orig_simpl_time,0.0209348201751709,--none--
9,464,orig_simpl_obj,88,--none--
9,464,gsifts_status,aligned,--none--
9,464,orig_gsifts1p_time,0.03345322608947754,--none--
9,464,orig_gsifts1p_obj,72,--none--
14,912,simpl_opt_status,0,optimal
14,912,orig_simpl_time,0.0650017261505127,--none--
14,912,orig_simpl_obj,674,--none--
14,912,gsifts_status,aligned,--none--
14,912,orig_gsifts1p_time,0.4462015628814697,--none--
14,912,orig_gsifts1p_obj,457,--none--
17,1240,simpl_opt_status,0,optimal
17,1240,orig_simpl_time,0.18581175804138184,--none--
17,1240,orig_simpl_obj,1322,--none--
17,1240,gsifts_status,aligned,--none--
17,1240,orig_gsifts1p_time,1.728039026260376,--none--
17,1240,orig_gsifts1p_obj,1525,--none--
16,1183,simpl_opt_status,0,optimal
16,1183,orig_simpl_time,0.11208009719848633,--none--
16,1183,orig_simpl_obj,805,--none--
16,1183,gsifts_status,aligned,--none--
16,1183,orig_gsifts1p_time,1.1105732917785645,--none--
16,1183,orig_gsifts1p_obj,711,--none--
16,1157,simpl_opt_status,0,optimal
16,1157,orig_simpl_time,0.07946252822875977,--none--
16,1157,orig_simpl_obj,1117,--none--
16,1157,gsifts_status,aligned,--none--
16,1157,orig_gsifts1p_time,1.4818739891052246,--none--
16,1157,orig_gsifts1p_obj,972,--none--
19,1452,simpl_opt_status,0,optimal
19,1452,orig_simpl_time,0.2244243621826172,--none--
19,1452,orig_simpl_obj,4143,--none--
19,1452,gsifts_status,aligned,--none--
19,1452,orig_gsifts1p_time,17.53115463256836,--none--
19,1452,orig_gsifts1p_obj,7012,--none--
12,706,simpl_opt_status,0,optimal
12,706,orig_simpl_time,0.0546116828918457,--none--
12,706,orig_simpl_obj,515,--none--
12,706,gsifts_status,aligned,--none--
12,706,orig_gsifts1p_time,0.28591156005859375,--none--
12,706,orig_gsifts1p_obj,428,--none--
10,567,simpl_opt_status,0,optimal
10,567,orig_simpl_time,0.020500659942626953,--none--
10,567,orig_simpl_obj,67,--none--
10,567,gsifts_status,aligned,--none--
10,567,orig_gsifts1p_time,0.02700638771057129,--none--
10,567,orig_gsifts1p_obj,52,--none--
20,1503,simpl_opt_status,0,optimal
20,1503,orig_simpl_time,0.2661123275756836,--none--
20,1503,orig_simpl_obj,4946,--none--
20,1503,gsifts_status,aligned,--none--
20,1503,orig_gsifts1p_time,23.956663846969604,--none--
20,1503,orig_gsifts1p_obj,3066,--none--
21,1600,simpl_opt_status,0,optimal
21,1600,orig_simpl_time,0.3564417362213135,--none--
21,1600,orig_simpl_obj,8583,--none--
21,1600,gsifts_status,aligned,--none--
21,1600,orig_gsifts1p_time,56.34569263458252,--none--
21,1600,orig_gsifts1p_obj,14116,--none--
23,1800,simpl_opt_status,0,optimal
23,1800,orig_simpl_time,0.7128069400787354,--none--
23,1800,orig_simpl_obj,7826,--none--
23,1800,gsifts_status,aligned,--none--
23,1800,orig_gsifts1p_time,162.44576144218445,--none--
23,1800,orig_gsifts1p_obj,7402,--none--
19,1431,simpl_opt_status,0,optimal
19,1431,orig_simpl_time,0.2088918685913086,--none--
19,1431,orig_simpl_obj,1257,--none--
19,1431,gsifts_status,aligned,--none--
19,1431,orig_gsifts1p_time,2.2569994926452637,--none--
19,1431,orig_gsifts1p_obj,1111,--none--
21,1670,simpl_opt_status,0,optimal
21,1670,orig_simpl_time,0.2437903881072998,--none--
21,1670,orig_simpl_obj,3539,--none--
21,1670,gsifts_status,aligned,--none--
21,1670,orig_gsifts1p_time,13.297533988952637,--none--
21,1670,orig_gsifts1p_obj,1735,--none--
21,1650,simpl_opt_status,0,optimal
21,1650,orig_simpl_time,0.25818943977355957,--none--
21,1650,orig_simpl_obj,3597,--none--
21,1650,gsifts_status,aligned,--none--
21,1650,orig_gsifts1p_time,13.765513181686401,--none--
21,1650,orig_gsifts1p_obj,2536,--none--
22,1724,simpl_opt_status,0,optimal
22,1724,orig_simpl_time,0.6082174777984619,--none--
22,1724,orig_simpl_obj,11188,--none--
22,1724,gsifts_status,aligned,--none--
22,1724,orig_gsifts1p_time,111.48335361480713,--none--
22,1724,orig_gsifts1p_obj,18905,--none--
12,705,simpl_opt_status,0,optimal
12,705,orig_simpl_time,0.04364824295043945,--none--
12,705,orig_simpl_obj,263,--none--
12,705,gsifts_status,aligned,--none--
12,705,orig_gsifts1p_time,0.12545037269592285,--none--
12,705,orig_gsifts1p_obj,221,--none--
5,25,simpl_opt_status,0,optimal
5,25,orig_simpl_time,0.003943681716918945,--none--
5,25,orig_simpl_obj,21,--none--
5,25,gsifts_status,aligned,--none--
5,25,orig_gsifts1p_time,0.005916595458984375,--none--
5,25,orig_gsifts1p_obj,20,--none--
5,36,simpl_opt_status,0,optimal
5,36,orig_simpl_time,0.003290891647338867,--none--
5,36,orig_simpl_obj,26,--none--
5,36,gsifts_status,aligned,--none--
5,36,orig_gsifts1p_time,0.006761312484741211,--none--
5,36,orig_gsifts1p_obj,24,--none--
12,748,simpl_opt_status,0,optimal
12,748,orig_simpl_time,0.07474160194396973,--none--
12,748,orig_simpl_obj,209,--none--
12,748,gsifts_status,aligned,--none--
12,748,orig_gsifts1p_time,0.10521721839904785,--none--
12,748,orig_gsifts1p_obj,171,--none--
25,2089,simpl_opt_status,0,optimal
25,2089,orig_simpl_time,0.6495482921600342,--none--
25,2089,orig_simpl_obj,17496,--none--
25,2089,gsifts_status,aligned,--none--
25,2089,orig_gsifts1p_time,245.74286079406738,--none--
25,2089,orig_gsifts1p_obj,21281,--none--
15,1097,simpl_opt_status,0,optimal
15,1097,orig_simpl_time,0.1217949390411377,--none--
15,1097,orig_simpl_obj,949,--none--
15,1097,gsifts_status,aligned,--none--
15,1097,orig_gsifts1p_time,0.8166310787200928,--none--
15,1097,orig_gsifts1p_obj,677,--none--
9,439,simpl_opt_status,0,optimal
9,439,orig_simpl_time,0.014494657516479492,--none--
9,439,orig_simpl_obj,106,--none--
9,439,gsifts_status,aligned,--none--
9,439,orig_gsifts1p_time,0.043298959732055664,--none--
9,439,orig_gsifts1p_obj,105,--none--
21,1662,simpl_opt_status,0,optimal
21,1662,orig_simpl_time,0.26546359062194824,--none--
21,1662,orig_simpl_obj,10457,--none--
21,1662,gsifts_status,aligned,--none--
21,1662,orig_gsifts1p_time,51.55517339706421,--none--
21,1662,orig_gsifts1p_obj,18825,--none--
6,181,simpl_opt_status,0,optimal
6,181,orig_simpl_time,0.005426883697509766,--none--
6,181,orig_simpl_obj,35,--none--
6,181,gsifts_status,aligned,--none--
6,181,orig_gsifts1p_time,0.010498046875,--none--
6,181,orig_gsifts1p_obj,34,--none--
11,685,simpl_opt_status,0,optimal
11,685,orig_simpl_time,0.03994584083557129,--none--
11,685,orig_simpl_obj,323,--none--
11,685,gsifts_status,aligned,--none--
11,685,orig_gsifts1p_time,0.16355085372924805,--none--
11,685,orig_gsifts1p_obj,379,--none--
20,1537,simpl_opt_status,0,optimal
20,1537,orig_simpl_time,0.23697805404663086,--none--
20,1537,orig_simpl_obj,5183,--none--
20,1537,gsifts_status,aligned,--none--
20,1537,orig_gsifts1p_time,37.1077926158905,--none--
20,1537,orig_gsifts1p_obj,6023,--none--
25,2096,simpl_opt_status,0,optimal
25,2096,orig_simpl_time,1.1974680423736572,--none--
25,2096,orig_simpl_obj,7356,--none--
25,2096,gsifts_status,aligned,--none--
25,2096,orig_gsifts1p_time,406.83731484413147,--none--
25,2096,orig_gsifts1p_obj,9985,--none--
17,1229,simpl_opt_status,0,optimal
17,1229,orig_simpl_time,0.18579578399658203,--none--
17,1229,orig_simpl_obj,1922,--none--
17,1229,gsifts_status,aligned,--none--
17,1229,orig_gsifts1p_time,4.110300779342651,--none--
17,1229,orig_gsifts1p_obj,1961,--none--
19,1488,simpl_opt_status,0,optimal
19,1488,orig_simpl_time,0.24718165397644043,--none--
19,1488,orig_simpl_obj,6034,--none--
19,1488,gsifts_status,aligned,--none--
19,1488,orig_gsifts1p_time,8.057013511657715,--none--
19,1488,orig_gsifts1p_obj,1961,--none--
16,1127,simpl_opt_status,0,optimal
16,1127,orig_simpl_time,0.09546399116516113,--none--
16,1127,orig_simpl_obj,1533,--none--
16,1127,gsifts_status,aligned,--none--
16,1127,orig_gsifts1p_time,1.9369275569915771,--none--
16,1127,orig_gsifts1p_obj,1639,--none--
12,762,simpl_opt_status,0,optimal
12,762,orig_simpl_time,0.047570228576660156,--none--
12,762,orig_simpl_obj,336,--none--
12,762,gsifts_status,aligned,--none--
12,762,orig_gsifts1p_time,0.2058095932006836,--none--
12,762,orig_gsifts1p_obj,334,--none--
7,201,simpl_opt_status,0,optimal
7,201,orig_simpl_time,0.011060476303100586,--none--
7,201,orig_simpl_obj,61,--none--
7,201,gsifts_status,aligned,--none--
7,201,orig_gsifts1p_time,0.018121004104614258,--none--
7,201,orig_gsifts1p_obj,51,--none--
20,1556,simpl_opt_status,0,optimal
20,1556,orig_simpl_time,0.3237922191619873,--none--
20,1556,orig_simpl_obj,7066,--none--
20,1556,gsifts_status,aligned,--none--
20,1556,orig_gsifts1p_time,13.983628749847412,--none--
20,1556,orig_gsifts1p_obj,3427,--none--
12,785,simpl_opt_status,0,optimal
12,785,orig_simpl_time,0.040029048919677734,--none--
12,785,orig_simpl_obj,220,--none--
12,785,gsifts_status,aligned,--none--
12,785,orig_gsifts1p_time,0.14125347137451172,--none--
12,785,orig_gsifts1p_obj,215,--none--
5,56,simpl_opt_status,0,optimal
5,56,orig_simpl_time,0.003262758255004883,--none--
5,56,orig_simpl_obj,21,--none--
5,56,gsifts_status,aligned,--none--
5,56,orig_gsifts1p_time,0.005864620208740234,--none--
5,56,orig_gsifts1p_obj,20,--none--
10,597,simpl_opt_status,0,optimal
10,597,orig_simpl_time,0.014214515686035156,--none--
10,597,orig_simpl_obj,123,--none--
10,597,gsifts_status,aligned,--none--
10,597,orig_gsifts1p_time,0.05415844917297363,--none--
10,597,orig_gsifts1p_obj,119,--none--
5,70,simpl_opt_status,0,optimal
5,70,orig_simpl_time,0.00417327880859375,--none--
5,70,orig_simpl_obj,18,--none--
5,70,gsifts_status,aligned,--none--
5,70,orig_gsifts1p_time,0.00532078742980957,--none--
5,70,orig_gsifts1p_obj,18,--none--
20,1597,simpl_opt_status,0,optimal
20,1597,orig_simpl_time,0.20240378379821777,--none--
20,1597,orig_simpl_obj,1525,--none--
20,1597,gsifts_status,aligned,--none--
20,1597,orig_gsifts1p_time,3.339776039123535,--none--
20,1597,orig_gsifts1p_obj,1445,--none--
24,1980,simpl_opt_status,0,optimal
24,1980,orig_simpl_time,0.7591202259063721,--none--
24,1980,orig_simpl_obj,10799,--none--
24,1980,gsifts_status,aligned,--none--
24,1980,orig_gsifts1p_time,245.18157696723938,--none--
24,1980,orig_gsifts1p_obj,25505,--none--
6,139,simpl_opt_status,0,optimal
6,139,orig_simpl_time,0.006828784942626953,--none--
6,139,orig_simpl_obj,35,--none--
6,139,gsifts_status,aligned,--none--
6,139,orig_gsifts1p_time,0.01043248176574707,--none--
6,139,orig_gsifts1p_obj,33,--none--
6,166,simpl_opt_status,0,optimal
6,166,orig_simpl_time,0.007023811340332031,--none--
6,166,orig_simpl_obj,37,--none--
6,166,gsifts_status,aligned,--none--
6,166,orig_gsifts1p_time,0.010161876678466797,--none--
6,166,orig_gsifts1p_obj,31,--none--
10,522,simpl_opt_status,0,optimal
10,522,orig_simpl_time,0.02115607261657715,--none--
10,522,orig_simpl_obj,105,--none--
10,522,gsifts_status,aligned,--none--
10,522,orig_gsifts1p_time,0.049242496490478516,--none--
10,522,orig_gsifts1p_obj,105,--none--
13,807,simpl_opt_status,0,optimal
13,807,orig_simpl_time,0.07461285591125488,--none--
13,807,orig_simpl_obj,529,--none--
13,807,gsifts_status,aligned,--none--
13,807,orig_gsifts1p_time,0.5104868412017822,--none--
13,807,orig_gsifts1p_obj,562,--none--
19,1450,simpl_opt_status,0,optimal
19,1450,orig_simpl_time,0.4314150810241699,--none--
19,1450,orig_simpl_obj,1165,--none--
19,1450,gsifts_status,aligned,--none--
19,1450,orig_gsifts1p_time,6.4608848094940186,--none--
19,1450,orig_gsifts1p_obj,1161,--none--
13,801,simpl_opt_status,0,optimal
13,801,orig_simpl_time,0.0560908317565918,--none--
13,801,orig_simpl_obj,302,--none--
13,801,gsifts_status,aligned,--none--
13,801,orig_gsifts1p_time,0.23603129386901855,--none--
13,801,orig_gsifts1p_obj,184,--none--
20,1592,simpl_opt_status,0,optimal
20,1592,orig_simpl_time,0.2822146415710449,--none--
20,1592,orig_simpl_obj,6143,--none--
20,1592,gsifts_status,aligned,--none--
20,1592,orig_gsifts1p_time,13.908577680587769,--none--
20,1592,orig_gsifts1p_obj,7055,--none--
14,972,simpl_opt_status,0,optimal
14,972,orig_simpl_time,0.08632564544677734,--none--
14,972,orig_simpl_obj,790,--none--
14,972,gsifts_status,aligned,--none--
14,972,orig_gsifts1p_time,0.6967008113861084,--none--
14,972,orig_gsifts1p_obj,781,--none--
22,1701,simpl_opt_status,0,optimal
22,1701,orig_simpl_time,0.7240540981292725,--none--
22,1701,orig_simpl_obj,7034,--none--
22,1701,gsifts_status,aligned,--none--
22,1701,orig_gsifts1p_time,104.99645805358887,--none--
22,1701,orig_gsifts1p_obj,17209,--none--
5,61,simpl_opt_status,0,optimal
5,61,orig_simpl_time,0.0015707015991210938,--none--
5,61,orig_simpl_obj,18,--none--
5,61,gsifts_status,aligned,--none--
5,61,orig_gsifts1p_time,0.0051288604736328125,--none--
5,61,orig_gsifts1p_obj,18,--none--
12,756,simpl_opt_status,0,optimal
12,756,orig_simpl_time,0.025925874710083008,--none--
12,756,orig_simpl_obj,68,--none--
12,756,gsifts_status,aligned,--none--
12,756,orig_gsifts1p_time,0.03630638122558594,--none--
12,756,orig_gsifts1p_obj,57,--none--
13,850,simpl_opt_status,0,optimal
13,850,orig_simpl_time,0.04006218910217285,--none--
13,850,orig_simpl_obj,143,--none--
13,850,gsifts_status,aligned,--none--
13,850,orig_gsifts1p_time,0.10681796073913574,--none--
13,850,orig_gsifts1p_obj,138,--none--
20,1558,simpl_opt_status,0,optimal
20,1558,orig_simpl_time,0.4186844825744629,--none--
20,1558,orig_simpl_obj,14324,--none--
20,1558,gsifts_status,aligned,--none--
20,1558,orig_gsifts1p_time,52.13723373413086,--none--
20,1558,orig_gsifts1p_obj,12742,--none--
16,1189,simpl_opt_status,0,optimal
16,1189,orig_simpl_time,0.07697200775146484,--none--
16,1189,orig_simpl_obj,1025,--none--
16,1189,gsifts_status,aligned,--none--
16,1189,orig_gsifts1p_time,1.487076997756958,--none--
16,1189,orig_gsifts1p_obj,776,--none--
9,466,simpl_opt_status,0,optimal
9,466,orig_simpl_time,0.024143218994140625,--none--
9,466,orig_simpl_obj,93,--none--
9,466,gsifts_status,aligned,--none--
9,466,orig_gsifts1p_time,0.035694122314453125,--none--
9,466,orig_gsifts1p_obj,85,--none--
6,148,simpl_opt_status,0,optimal
6,148,orig_simpl_time,0.008852720260620117,--none--
6,148,orig_simpl_obj,43,--none--
6,148,gsifts_status,aligned,--none--
6,148,orig_gsifts1p_time,0.01210331916809082,--none--
6,148,orig_gsifts1p_obj,43,--none--
21,1694,simpl_opt_status,0,optimal
21,1694,orig_simpl_time,0.2780458927154541,--none--
21,1694,orig_simpl_obj,4572,--none--
21,1694,gsifts_status,aligned,--none--
21,1694,orig_gsifts1p_time,15.408888101577759,--none--
21,1694,orig_gsifts1p_obj,1503,--none--
19,1489,simpl_opt_status,0,optimal
19,1489,orig_simpl_time,0.2817807197570801,--none--
19,1489,orig_simpl_obj,1644,--none--
19,1489,gsifts_status,aligned,--none--
19,1489,orig_gsifts1p_time,3.786548614501953,--none--
19,1489,orig_gsifts1p_obj,781,--none--
9,433,simpl_opt_status,0,optimal
9,433,orig_simpl_time,0.0123291015625,--none--
9,433,orig_simpl_obj,101,--none--
9,433,gsifts_status,aligned,--none--
9,433,orig_gsifts1p_time,0.03795933723449707,--none--
9,433,orig_gsifts1p_obj,90,--none--
17,1278,simpl_opt_status,0,optimal
17,1278,orig_simpl_time,0.12259483337402344,--none--
17,1278,orig_simpl_obj,1544,--none--
17,1278,gsifts_status,aligned,--none--
17,1278,orig_gsifts1p_time,2.9340498447418213,--none--
17,1278,orig_gsifts1p_obj,1750,--none--
5,60,simpl_opt_status,0,optimal
5,60,orig_simpl_time,0.0036215782165527344,--none--
5,60,orig_simpl_obj,32,--none--
5,60,gsifts_status,aligned,--none--
5,60,orig_gsifts1p_time,0.008267641067504883,--none--
5,60,orig_gsifts1p_obj,32,--none--
21,1644,simpl_opt_status,0,optimal
21,1644,orig_simpl_time,0.2009127140045166,--none--
21,1644,orig_simpl_obj,2820,--none--
21,1644,gsifts_status,aligned,--none--
21,1644,orig_gsifts1p_time,15.12038803100586,--none--
21,1644,orig_gsifts1p_obj,2386,--none--
17,1262,simpl_opt_status,0,optimal
17,1262,orig_simpl_time,0.16811275482177734,--none--
17,1262,orig_simpl_obj,2676,--none--
17,1262,gsifts_status,aligned,--none--
17,1262,orig_gsifts1p_time,5.5175676345825195,--none--
17,1262,orig_gsifts1p_obj,4740,--none--
24,1967,simpl_opt_status,0,optimal
24,1967,orig_simpl_time,0.6539056301116943,--none--
24,1967,orig_simpl_obj,17380,--none--
24,1967,gsifts_status,aligned,--none--
24,1967,orig_gsifts1p_time,289.27410340309143,--none--
24,1967,orig_gsifts1p_obj,27563,--none--
8,348,simpl_opt_status,0,optimal
8,348,orig_simpl_time,0.015336275100708008,--none--
8,348,orig_simpl_obj,88,--none--
8,348,gsifts_status,aligned,--none--
8,348,orig_gsifts1p_time,0.03033280372619629,--none--
8,348,orig_gsifts1p_obj,88,--none--
9,428,simpl_opt_status,0,optimal
9,428,orig_simpl_time,0.0113372802734375,--none--
9,428,orig_simpl_obj,68,--none--
9,428,gsifts_status,aligned,--none--
9,428,orig_gsifts1p_time,0.028398513793945312,--none--
9,428,orig_gsifts1p_obj,63,--none--
15,1054,simpl_opt_status,0,optimal
15,1054,orig_simpl_time,0.07703733444213867,--none--
15,1054,orig_simpl_obj,438,--none--
15,1054,gsifts_status,aligned,--none--
15,1054,orig_gsifts1p_time,0.37007594108581543,--none--
15,1054,orig_gsifts1p_obj,464,--none--
15,1060,simpl_opt_status,0,optimal
15,1060,orig_simpl_time,0.15461349487304688,--none--
15,1060,orig_simpl_obj,836,--none--
15,1060,gsifts_status,aligned,--none--
15,1060,orig_gsifts1p_time,0.8789932727813721,--none--
15,1060,orig_gsifts1p_obj,619,--none--
13,808,simpl_opt_status,0,optimal
13,808,orig_simpl_time,0.06467652320861816,--none--
13,808,orig_simpl_obj,271,--none--
13,808,gsifts_status,aligned,--none--
13,808,orig_gsifts1p_time,0.15482640266418457,--none--
13,808,orig_gsifts1p_obj,219,--none--
18,1303,simpl_opt_status,0,optimal
18,1303,orig_simpl_time,0.11903953552246094,--none--
18,1303,orig_simpl_obj,3295,--none--
18,1303,gsifts_status,aligned,--none--
18,1303,orig_gsifts1p_time,5.336104393005371,--none--
18,1303,orig_gsifts1p_obj,3807,--none--
23,1810,simpl_opt_status,0,optimal
23,1810,orig_simpl_time,0.42519474029541016,--none--
23,1810,orig_simpl_obj,5137,--none--
23,1810,gsifts_status,aligned,--none--
23,1810,orig_gsifts1p_time,39.41180634498596,--none--
23,1810,orig_gsifts1p_obj,2968,--none--
13,840,simpl_opt_status,0,optimal
13,840,orig_simpl_time,0.03592801094055176,--none--
13,840,orig_simpl_obj,333,--none--
13,840,gsifts_status,aligned,--none--
13,840,orig_gsifts1p_time,0.23459529876708984,--none--
13,840,orig_gsifts1p_obj,320,--none--
7,241,simpl_opt_status,0,optimal
