instance,num_type,step,LB,UB,comment
242,steplog,26,3299,3299,status:optimal
242,timelog,26,0.07474374771118164,0,--none--
243,steplog,10,1176,1546,--none--
243,steplog,20,1391,1470,--none--
243,steplog,30,1438,1470,--none--
243,steplog,40,1462,1470,--none--
243,steplog,45,1470,1470,status:optimal
243,timelog,45,0.10791230201721191,0,--none--
244,steplog,10,668,1046,--none--
244,steplog,20,972,1046,--none--
244,steplog,30,1012,1044,--none--
244,steplog,40,1028,1044,--none--
244,steplog,50,1035,1036,--none--
244,steplog,50,1036,1036,status:optimal
244,timelog,50,0.11605191230773926,0,--none--
245,steplog,10,1389,1634,--none--
245,steplog,20,1594,1616,--none--
245,steplog,26,1616,1616,status:optimal
245,timelog,26,0.07304096221923828,0,--none--
246,steplog,10,1082,1271,--none--
246,steplog,20,1135,1144,--none--
246,steplog,25,1143,1143,status:optimal
246,timelog,25,0.07329320907592773,0,--none--
247,steplog,10,460,476,--none--
247,steplog,19,473,473,status:optimal
247,timelog,19,0.06972146034240723,0,--none--
248,steplog,10,855,1085,--none--
248,steplog,20,1006,1049,--none--
248,steplog,28,1040,1040,status:optimal
248,timelog,28,0.08459138870239258,0,--none--
249,steplog,10,2018,2129,--none--
249,steplog,20,2090,2104,--none--
249,steplog,29,2103,2103,status:optimal
249,timelog,29,0.09479236602783203,0,--none--
24,steplog,10,1323,1408,--none--
24,steplog,20,1379,1384,--none--
24,steplog,29,1383,1383,status:optimal
24,timelog,29,0.14084625244140625,0,--none--
250,steplog,10,2044,2132,--none--
250,steplog,20,2118,2132,--none--
250,steplog,27,2132,2132,status:optimal
250,timelog,27,0.09584712982177734,0,--none--
25,steplog,10,1946,2056,--none--
25,steplog,20,2008,2050,--none--
25,steplog,30,2033,2038,--none--
25,steplog,34,2037,2037,status:optimal
25,timelog,34,0.13879704475402832,0,--none--
26,steplog,10,541,565,--none--
26,steplog,16,564,564,status:optimal
26,timelog,16,0.056030988693237305,0,--none--
27,steplog,10,2806,3017,--none--
27,steplog,20,2908,2993,--none--
27,steplog,30,2947,2993,--none--
27,steplog,40,2974,2992,--none--
27,steplog,50,2988,2992,--none--
27,steplog,53,2989,2989,status:optimal
27,timelog,53,0.12285804748535156,0,--none--
28,steplog,10,241,286,--none--
28,steplog,20,263,268,--none--
28,steplog,27,267,267,status:optimal
28,timelog,27,0.06049537658691406,0,--none--
29,steplog,10,348,417,--none--
29,steplog,20,396,409,--none--
29,steplog,29,401,401,status:optimal
29,timelog,29,0.07297635078430176,0,--none--
2,steplog,10,962,1532,--none--
2,steplog,20,1192,1511,--none--
2,steplog,30,1321,1456,--none--
2,steplog,40,1417,1431,--none--
2,steplog,50,1428,1431,--none--
2,steplog,51,1431,1431,status:optimal
2,timelog,51,0.12849116325378418,0,--none--
30,steplog,10,1280,1382,--none--
30,steplog,20,1359,1382,--none--
30,steplog,23,1382,1382,status:optimal
30,timelog,23,0.062029123306274414,0,--none--
