run,k,n,method,step,time
test,52,14,CPP,BDD-align-to-vs,15.0
test,52,14,CPP,intersection-build,0.9
test,52,14,CPP,intersection-SP-solve,0.1
test,52,14,CPP,BDD-align-gsifts,388.4
test,52,14,CPP,intersection-gsifts-build,1.0
test,52,14,CPP,intersection-gsifts-SP-solve,0.1
test,53,14,gen_instance,all, 6.1
test,53,14,plain_MIP,build+solve,0.8
test,53,14,CPP,BDD-build,31.9
test,53,14,CPP,MIP-build,6.4
test,53,14,CPP,MIP-solve,2.5
test,53,14,CPP,VS-build+solve,47.3
test,53,14,CPP,BDD-align-to-vs,19.7
test,53,14,CPP,intersection-build,1.3
test,53,14,CPP,intersection-SP-solve,0.3
test,53,14,CPP,BDD-align-gsifts,454.2
test,53,14,CPP,intersection-gsifts-build,1.2
test,53,14,CPP,intersection-gsifts-SP-solve,0.3
test,54,14,gen_instance,all, 6.2
test,54,14,plain_MIP,build+solve,1.0
test,54,14,CPP,BDD-build,38.1
test,54,14,CPP,MIP-build,9.5
test,54,14,CPP,MIP-solve,4.0
test,54,14,CPP,VS-build+solve,7.0
test,54,14,CPP,BDD-align-to-vs,21.1
test,54,14,CPP,intersection-build,1.5
test,54,14,CPP,intersection-SP-solve,0.4
test,54,14,CPP,BDD-align-gsifts,667.2
test,54,14,CPP,intersection-gsifts-build,1.4
test,54,14,CPP,intersection-gsifts-SP-solve,0.5
test,55,14,gen_instance,all, 7.1
test,55,14,plain_MIP,build+solve,1.2
test,55,14,CPP,BDD-build,23.2
test,55,14,CPP,MIP-build,7.3
test,55,14,CPP,MIP-solve,3.4
test,55,14,CPP,VS-build+solve,29.0
test,55,14,CPP,BDD-align-to-vs,20.3
test,55,14,CPP,intersection-build,2.4
test,55,14,CPP,intersection-SP-solve,0.5
test,55,14,CPP,BDD-align-gsifts,685.2
test,55,14,CPP,intersection-gsifts-build,2.2
test,55,14,CPP,intersection-gsifts-SP-solve,0.4
test,56,14,gen_instance,all, 6.7
test,56,14,plain_MIP,build+solve,1.3
test,56,14,CPP,BDD-build,39.7
test,56,14,CPP,MIP-build,8.8
test,56,14,CPP,MIP-solve,3.7
test,56,14,CPP,VS-build+solve,6.9
test,56,14,CPP,BDD-align-to-vs,16.2
test,56,14,CPP,intersection-build,1.1
test,56,14,CPP,intersection-SP-solve,0.3
test,56,14,CPP,BDD-align-gsifts,509.3
test,56,14,CPP,intersection-gsifts-build,1.3
test,56,14,CPP,intersection-gsifts-SP-solve,0.3
test,57,14,gen_instance,all, 6.8
test,57,14,plain_MIP,build+solve,1.1
test,57,14,CPP,BDD-build,26.5
test,57,14,CPP,MIP-build,6.7
test,57,14,CPP,MIP-solve,2.8
test,57,14,CPP,VS-build+solve,13.1
test,57,14,CPP,BDD-align-to-vs,12.1
test,57,14,CPP,intersection-build,1.5
test,57,14,CPP,intersection-SP-solve,0.4
test,57,14,CPP,BDD-align-gsifts,356.2
test,57,14,CPP,intersection-gsifts-build,1.3
test,57,14,CPP,intersection-gsifts-SP-solve,0.3
test,58,14,gen_instance,all, 6.3
test,58,14,plain_MIP,build+solve,0.9
test,58,14,CPP,BDD-build,16.4
test,58,14,CPP,MIP-build,4.8
test,58,14,CPP,MIP-solve,1.9
test,58,14,CPP,VS-build+solve,14.4
test,58,14,CPP,BDD-align-to-vs,12.8
test,58,14,CPP,intersection-build,0.7
test,58,14,CPP,intersection-SP-solve,0.1
test,58,14,CPP,BDD-align-gsifts,271.9
test,58,14,CPP,intersection-gsifts-build,0.7
test,58,14,CPP,intersection-gsifts-SP-solve,0.1
test,59,14,gen_instance,all, 6.1
test,59,14,plain_MIP,build+solve,0.7
test,59,14,CPP,BDD-build,24.8
test,59,14,CPP,MIP-build,6.9
test,59,14,CPP,MIP-solve,1.5
test,59,14,CPP,VS-build+solve,7.2
test,59,14,CPP,BDD-align-to-vs,14.0
test,59,14,CPP,intersection-build,1.0
test,59,14,CPP,intersection-SP-solve,0.1
test,59,14,CPP,BDD-align-gsifts,519.5
test,59,14,CPP,intersection-gsifts-build,1.1
test,59,14,CPP,intersection-gsifts-SP-solve,0.1
test,60,14,gen_instance,all, 7.2
test,60,14,plain_MIP,build+solve,1.1
test,60,14,CPP,BDD-build,26.7
test,60,14,CPP,MIP-build,6.1
test,60,14,CPP,MIP-solve,2.5
test,60,14,CPP,VS-build+solve,13.5
test,60,14,CPP,BDD-align-to-vs,15.7
test,60,14,CPP,intersection-build,1.6
test,60,14,CPP,intersection-SP-solve,0.4
test,60,14,CPP,BDD-align-gsifts,401.7
test,60,14,CPP,intersection-gsifts-build,1.1
test,60,14,CPP,intersection-gsifts-SP-solve,0.3
test,61,14,gen_instance,all, 6.7
test,61,14,plain_MIP,build+solve,0.8
test,61,14,CPP,BDD-build,23.8
test,61,14,CPP,MIP-build,6.7
test,61,14,CPP,MIP-solve,3.0
test,61,14,CPP,VS-build+solve,31.5
test,61,14,CPP,BDD-align-to-vs,13.7
test,61,14,CPP,intersection-build,1.5
test,61,14,CPP,intersection-SP-solve,0.3
test,61,14,CPP,BDD-align-gsifts,450.7
test,61,14,CPP,intersection-gsifts-build,1.3
test,61,14,CPP,intersection-gsifts-SP-solve,0.3
test,62,14,gen_instance,all, 7.0
test,62,14,plain_MIP,build+solve,1.4
test,62,14,CPP,BDD-build,66.8
test,62,14,CPP,MIP-build,13.6
test,62,14,CPP,MIP-solve,3.5
test,62,14,CPP,VS-build+solve,12.7
test,62,14,CPP,BDD-align-to-vs,24.0
test,62,14,CPP,intersection-build,1.4
test,62,14,CPP,intersection-SP-solve,0.3
test,62,14,CPP,BDD-align-gsifts,616.3
test,62,14,CPP,intersection-gsifts-build,1.4
test,62,14,CPP,intersection-gsifts-SP-solve,0.3
test,63,14,gen_instance,all, 7.2
test,63,14,plain_MIP,build+solve,2.0
test,63,14,CPP,BDD-build,23.7
test,63,14,CPP,MIP-build,5.9
test,63,14,CPP,MIP-solve,3.0
test,63,14,CPP,VS-build+solve,19.4
test,63,14,CPP,BDD-align-to-vs,13.9
test,63,14,CPP,intersection-build,1.2
test,63,14,CPP,intersection-SP-solve,0.3
test,63,14,CPP,BDD-align-gsifts,396.3
test,63,14,CPP,intersection-gsifts-build,1.2
test,63,14,CPP,intersection-gsifts-SP-solve,0.2
test,64,14,gen_instance,all, 6.8
test,64,14,plain_MIP,build+solve,1.2
test,64,14,CPP,BDD-build,30.7
test,64,14,CPP,MIP-build,7.8
test,64,14,CPP,MIP-solve,3.2
test,64,14,CPP,VS-build+solve,24.7
test,64,14,CPP,BDD-align-to-vs,15.6
test,64,14,CPP,intersection-build,1.7
test,64,14,CPP,intersection-SP-solve,0.4
test,64,14,CPP,BDD-align-gsifts,525.9
test,64,14,CPP,intersection-gsifts-build,1.3
test,64,14,CPP,intersection-gsifts-SP-solve,0.3
test,65,14,gen_instance,all, 7.8
test,65,14,plain_MIP,build+solve,1.0
test,65,14,CPP,BDD-build,32.2
test,65,14,CPP,MIP-build,9.1
test,65,14,CPP,MIP-solve,3.8
test,65,14,CPP,VS-build+solve,30.2
test,65,14,CPP,BDD-align-to-vs,13.8
test,65,14,CPP,intersection-build,1.0
test,65,14,CPP,intersection-SP-solve,0.3
test,65,14,CPP,BDD-align-gsifts,375.2
test,65,14,CPP,intersection-gsifts-build,0.9
test,65,14,CPP,intersection-gsifts-SP-solve,0.1
test,66,14,gen_instance,all, 8.0
test,66,14,plain_MIP,build+solve,1.4
test,66,14,CPP,BDD-build,35.3
test,66,14,CPP,MIP-build,8.6
test,66,14,CPP,MIP-solve,6.7
test,66,14,CPP,VS-build+solve,28.3
test,66,14,CPP,BDD-align-to-vs,29.4
test,66,14,CPP,intersection-build,2.2
test,66,14,CPP,intersection-SP-solve,0.4
test,66,14,CPP,BDD-align-gsifts,934.7
test,66,14,CPP,intersection-gsifts-build,2.4
test,66,14,CPP,intersection-gsifts-SP-solve,0.4
test,67,14,gen_instance,all, 9.9
test,67,14,plain_MIP,build+solve,2.1
test,67,14,CPP,BDD-build,34.5
test,67,14,CPP,MIP-build,9.6
test,67,14,CPP,MIP-solve,3.6
test,67,14,CPP,VS-build+solve,31.6
test,67,14,CPP,BDD-align-to-vs,23.7
test,67,14,CPP,intersection-build,2.3
test,67,14,CPP,intersection-SP-solve,0.5
test,67,14,CPP,BDD-align-gsifts,545.4
test,67,14,CPP,intersection-gsifts-build,2.6
test,67,14,CPP,intersection-gsifts-SP-solve,0.6
test,68,14,gen_instance,all, 9.7
test,68,14,plain_MIP,build+solve,1.4
test,68,14,CPP,BDD-build,62.8
test,68,14,CPP,MIP-build,14.5
test,68,14,CPP,MIP-solve,5.1
test,68,14,CPP,VS-build+solve,39.5
test,68,14,CPP,BDD-align-to-vs,27.6
test,68,14,CPP,intersection-build,4.4
test,68,14,CPP,intersection-SP-solve,0.7
test,68,14,CPP,BDD-align-gsifts,555.4
test,68,14,CPP,intersection-gsifts-build,2.3
test,68,14,CPP,intersection-gsifts-SP-solve,0.5
test,69,14,gen_instance,all, 7.0
test,69,14,plain_MIP,build+solve,1.4
test,69,14,CPP,BDD-build,38.6
test,69,14,CPP,MIP-build,8.5
test,69,14,CPP,MIP-solve,4.4
test,69,14,CPP,VS-build+solve,16.1
test,69,14,CPP,BDD-align-to-vs,18.0
test,69,14,CPP,intersection-build,1.0
test,69,14,CPP,intersection-SP-solve,0.3
test,69,14,CPP,BDD-align-gsifts,420.3
test,69,14,CPP,intersection-gsifts-build,1.0
test,69,14,CPP,intersection-gsifts-SP-solve,0.2
test,70,14,gen_instance,all, 6.1
test,70,14,plain_MIP,build+solve,0.9
test,70,14,CPP,BDD-build,28.2
test,70,14,CPP,MIP-build,5.9
test,70,14,CPP,MIP-solve,2.8
test,70,14,CPP,VS-build+solve,42.1
test,70,14,CPP,BDD-align-to-vs,19.1
test,70,14,CPP,intersection-build,1.4
test,70,14,CPP,intersection-SP-solve,0.4
test,70,14,CPP,BDD-align-gsifts,433.5
test,70,14,CPP,intersection-gsifts-build,1.2
test,70,14,CPP,intersection-gsifts-SP-solve,0.2
test,71,14,gen_instance,all, 6.8
test,71,14,plain_MIP,build+solve,1.0
test,71,14,CPP,BDD-build,46.2
test,71,14,CPP,MIP-build,10.6
test,71,14,CPP,MIP-solve,4.6
test,71,14,CPP,VS-build+solve,15.3
test,71,14,CPP,BDD-align-to-vs,19.7
test,71,14,CPP,intersection-build,1.4
test,71,14,CPP,intersection-SP-solve,0.4
test,71,14,CPP,BDD-align-gsifts,674.6
test,71,14,CPP,intersection-gsifts-build,1.5
test,71,14,CPP,intersection-gsifts-SP-solve,0.4
test,72,14,gen_instance,all, 6.6
test,72,14,plain_MIP,build+solve,1.1
test,72,14,CPP,BDD-build,37.2
test,72,14,CPP,MIP-build,8.3
test,72,14,CPP,MIP-solve,3.7
test,72,14,CPP,VS-build+solve,8.3
test,72,14,CPP,BDD-align-to-vs,19.7
test,72,14,CPP,intersection-build,0.9
test,72,14,CPP,intersection-SP-solve,0.3
test,72,14,CPP,BDD-align-gsifts,433.8
test,72,14,CPP,intersection-gsifts-build,0.8
test,72,14,CPP,intersection-gsifts-SP-solve,0.2
test,73,14,gen_instance,all, 6.1
test,73,14,plain_MIP,build+solve,0.9
test,73,14,CPP,BDD-build,28.3
test,73,14,CPP,MIP-build,6.7
test,73,14,CPP,MIP-solve,2.6
test,73,14,CPP,VS-build+solve,11.3
test,73,14,CPP,BDD-align-to-vs,20.5
test,73,14,CPP,intersection-build,1.7
test,73,14,CPP,intersection-SP-solve,0.3
test,73,14,CPP,BDD-align-gsifts,372.6
test,73,14,CPP,intersection-gsifts-build,1.6
test,73,14,CPP,intersection-gsifts-SP-solve,0.3
test,74,14,gen_instance,all, 15.2
test,74,14,plain_MIP,build+solve,1.9
test,74,14,CPP,BDD-build,43.3
test,74,14,CPP,MIP-build,9.8
test,74,14,CPP,MIP-solve,4.0
test,74,14,CPP,VS-build+solve,31.2
test,74,14,CPP,BDD-align-to-vs,20.3
test,74,14,CPP,intersection-build,1.3
test,74,14,CPP,intersection-SP-solve,0.3
test,74,14,CPP,BDD-align-gsifts,447.0
test,74,14,CPP,intersection-gsifts-build,1.2
test,74,14,CPP,intersection-gsifts-SP-solve,0.3
test,75,14,gen_instance,all, 7.0
test,75,14,plain_MIP,build+solve,1.7
test,75,14,CPP,BDD-build,36.2
test,75,14,CPP,MIP-build,8.0
test,75,14,CPP,MIP-solve,3.5
test,75,14,CPP,VS-build+solve,12.2
test,75,14,CPP,BDD-align-to-vs,15.0
test,75,14,CPP,intersection-build,1.1
test,75,14,CPP,intersection-SP-solve,0.3
test,75,14,CPP,BDD-align-gsifts,442.4
test,75,14,CPP,intersection-gsifts-build,1.1
test,75,14,CPP,intersection-gsifts-SP-solve,0.3
test,76,14,gen_instance,all, 13.5
test,76,14,plain_MIP,build+solve,1.4
test,76,14,CPP,BDD-build,39.6
test,76,14,CPP,MIP-build,8.2
test,76,14,CPP,MIP-solve,3.4
test,76,14,CPP,VS-build+solve,10.9
test,76,14,CPP,BDD-align-to-vs,15.8
test,76,14,CPP,intersection-build,1.3
test,76,14,CPP,intersection-SP-solve,0.4
test,76,14,CPP,BDD-align-gsifts,412.9
test,76,14,CPP,intersection-gsifts-build,1.3
test,76,14,CPP,intersection-gsifts-SP-solve,0.3
test,77,14,gen_instance,all, 6.6
test,77,14,plain_MIP,build+solve,1.1
test,77,14,CPP,BDD-build,40.1
test,77,14,CPP,MIP-build,9.3
test,77,14,CPP,MIP-solve,4.0
test,77,14,CPP,VS-build+solve,13.8
test,77,14,CPP,BDD-align-to-vs,23.3
test,77,14,CPP,intersection-build,1.8
test,77,14,CPP,intersection-SP-solve,0.4
test,77,14,CPP,BDD-align-gsifts,508.2
test,77,14,CPP,intersection-gsifts-build,1.6
test,77,14,CPP,intersection-gsifts-SP-solve,0.4
test,78,14,gen_instance,all, 7.3
test,78,14,plain_MIP,build+solve,1.3
test,78,14,CPP,BDD-build,32.8
test,78,14,CPP,MIP-build,8.0
test,78,14,CPP,MIP-solve,4.1
test,78,14,CPP,VS-build+solve,14.2
test,78,14,CPP,BDD-align-to-vs,18.8
test,78,14,CPP,intersection-build,1.5
test,78,14,CPP,intersection-SP-solve,0.3
test,78,14,CPP,BDD-align-gsifts,526.4
test,78,14,CPP,intersection-gsifts-build,1.7
test,78,14,CPP,intersection-gsifts-SP-solve,0.3
test,79,14,gen_instance,all, 6.1
test,79,14,plain_MIP,build+solve,0.8
test,79,14,CPP,BDD-build,25.0
test,79,14,CPP,MIP-build,7.9
test,79,14,CPP,MIP-solve,2.7
test,79,14,CPP,VS-build+solve,29.3
test,79,14,CPP,BDD-align-to-vs,14.6
test,79,14,CPP,intersection-build,1.7
test,79,14,CPP,intersection-SP-solve,0.4
test,79,14,CPP,BDD-align-gsifts,299.7
test,79,14,CPP,intersection-gsifts-build,1.0
test,79,14,CPP,intersection-gsifts-SP-solve,0.2
test,80,14,gen_instance,all, 6.1
test,80,14,plain_MIP,build+solve,0.8
test,80,14,CPP,BDD-build,23.2
test,80,14,CPP,MIP-build,6.7
test,80,14,CPP,MIP-solve,2.2
test,80,14,CPP,VS-build+solve,19.6
test,80,14,CPP,BDD-align-to-vs,11.5
test,80,14,CPP,intersection-build,0.8
test,80,14,CPP,intersection-SP-solve,0.2
test,80,14,CPP,BDD-align-gsifts,276.3
test,80,14,CPP,intersection-gsifts-build,0.6
test,80,14,CPP,intersection-gsifts-SP-solve,0.2
test,81,14,gen_instance,all, 6.7
test,81,14,plain_MIP,build+solve,1.5
test,81,14,CPP,BDD-build,33.7
test,81,14,CPP,MIP-build,7.8
test,81,14,CPP,MIP-solve,4.1
test,81,14,CPP,VS-build+solve,14.3
test,81,14,CPP,BDD-align-to-vs,18.5
test,81,14,CPP,intersection-build,1.5
test,81,14,CPP,intersection-SP-solve,0.4
test,81,14,CPP,BDD-align-gsifts,614.2
test,81,14,CPP,intersection-gsifts-build,1.6
test,81,14,CPP,intersection-gsifts-SP-solve,0.4
test,82,14,gen_instance,all, 8.4
test,82,14,plain_MIP,build+solve,3.1
test,82,14,CPP,BDD-build,43.1
test,82,14,CPP,MIP-build,9.8
test,82,14,CPP,MIP-solve,15.4
test,82,14,CPP,VS-build+solve,8.5
test,82,14,CPP,BDD-align-to-vs,22.8
test,82,14,CPP,intersection-build,2.0
test,82,14,CPP,intersection-SP-solve,0.3
test,82,14,CPP,BDD-align-gsifts,515.6
test,82,14,CPP,intersection-gsifts-build,2.3
test,82,14,CPP,intersection-gsifts-SP-solve,0.3
test,83,14,gen_instance,all, 6.6
test,83,14,plain_MIP,build+solve,1.2
test,83,14,CPP,BDD-build,33.8
test,83,14,CPP,MIP-build,7.6
test,83,14,CPP,MIP-solve,3.5
test,83,14,CPP,VS-build+solve,15.1
test,83,14,CPP,BDD-align-to-vs,16.0
test,83,14,CPP,intersection-build,1.7
test,83,14,CPP,intersection-SP-solve,0.3
test,83,14,CPP,BDD-align-gsifts,410.7
test,83,14,CPP,intersection-gsifts-build,1.6
test,83,14,CPP,intersection-gsifts-SP-solve,0.3
test,84,14,gen_instance,all, 6.6
test,84,14,plain_MIP,build+solve,1.5
test,84,14,CPP,BDD-build,29.8
test,84,14,CPP,MIP-build,10.7
test,84,14,CPP,MIP-solve,4.5
test,84,14,CPP,VS-build+solve,24.1
test,84,14,CPP,BDD-align-to-vs,17.8
test,84,14,CPP,intersection-build,1.7
test,84,14,CPP,intersection-SP-solve,0.2
test,84,14,CPP,BDD-align-gsifts,379.5
test,84,14,CPP,intersection-gsifts-build,1.7
test,84,14,CPP,intersection-gsifts-SP-solve,0.2
test,85,14,gen_instance,all, 6.3
test,85,14,plain_MIP,build+solve,0.8
test,85,14,CPP,BDD-build,18.6
test,85,14,CPP,MIP-build,4.5
test,85,14,CPP,MIP-solve,1.9
test,85,14,CPP,VS-build+solve,17.6
test,85,14,CPP,BDD-align-to-vs,8.2
test,85,14,CPP,intersection-build,0.7
test,85,14,CPP,intersection-SP-solve,0.1
test,85,14,CPP,BDD-align-gsifts,199.9
test,85,14,CPP,intersection-gsifts-build,0.5
test,85,14,CPP,intersection-gsifts-SP-solve,0.1
test,86,14,gen_instance,all, 6.3
test,86,14,plain_MIP,build+solve,1.2
test,86,14,CPP,BDD-build,30.1
test,86,14,CPP,MIP-build,8.5
test,86,14,CPP,MIP-solve,4.7
test,86,14,CPP,VS-build+solve,19.7
test,86,14,CPP,BDD-align-to-vs,21.9
test,86,14,CPP,intersection-build,1.9
test,86,14,CPP,intersection-SP-solve,0.3
test,86,14,CPP,BDD-align-gsifts,603.1
test,86,14,CPP,intersection-gsifts-build,1.7
test,86,14,CPP,intersection-gsifts-SP-solve,0.2
test,87,14,gen_instance,all, 6.2
test,87,14,plain_MIP,build+solve,1.0
test,87,14,CPP,BDD-build,57.6
test,87,14,CPP,MIP-build,12.8
test,87,14,CPP,MIP-solve,5.8
test,87,14,CPP,VS-build+solve,20.2
test,87,14,CPP,BDD-align-to-vs,44.7
test,87,14,CPP,intersection-build,3.9
test,87,14,CPP,intersection-SP-solve,0.7
test,87,14,CPP,BDD-align-gsifts,874.1
test,87,14,CPP,intersection-gsifts-build,2.6
test,87,14,CPP,intersection-gsifts-SP-solve,0.6
test,88,14,gen_instance,all, 6.6
test,88,14,plain_MIP,build+solve,1.3
test,88,14,CPP,BDD-build,27.1
test,88,14,CPP,MIP-build,7.6
test,88,14,CPP,MIP-solve,3.2
test,88,14,CPP,VS-build+solve,20.7
test,88,14,CPP,BDD-align-to-vs,19.2
test,88,14,CPP,intersection-build,1.4
test,88,14,CPP,intersection-SP-solve,0.2
test,88,14,CPP,BDD-align-gsifts,589.1
test,88,14,CPP,intersection-gsifts-build,1.4
test,88,14,CPP,intersection-gsifts-SP-solve,0.2
test,89,14,gen_instance,all, 6.3
test,89,14,plain_MIP,build+solve,1.1
test,89,14,CPP,BDD-build,20.9
test,89,14,CPP,MIP-build,5.9
test,89,14,CPP,MIP-solve,1.9
test,89,14,CPP,VS-build+solve,21.5
test,89,14,CPP,BDD-align-to-vs,15.2
test,89,14,CPP,intersection-build,0.9
test,89,14,CPP,intersection-SP-solve,0.2
test,89,14,CPP,BDD-align-gsifts,383.4
test,89,14,CPP,intersection-gsifts-build,0.9
test,89,14,CPP,intersection-gsifts-SP-solve,0.2
test,90,14,gen_instance,all, 6.1
test,90,14,plain_MIP,build+solve,0.7
test,90,14,CPP,BDD-build,21.9
test,90,14,CPP,MIP-build,5.7
test,90,14,CPP,MIP-solve,2.0
test,90,14,CPP,VS-build+solve,9.3
test,90,14,CPP,BDD-align-to-vs,11.3
test,90,14,CPP,intersection-build,0.7
test,90,14,CPP,intersection-SP-solve,0.1
test,90,14,CPP,BDD-align-gsifts,295.0
test,90,14,CPP,intersection-gsifts-build,0.8
test,90,14,CPP,intersection-gsifts-SP-solve,0.1
test,91,14,gen_instance,all, 6.5
test,91,14,plain_MIP,build+solve,1.2
test,91,14,CPP,BDD-build,23.2
test,91,14,CPP,MIP-build,6.6
test,91,14,CPP,MIP-solve,2.6
test,91,14,CPP,VS-build+solve,9.5
test,91,14,CPP,BDD-align-to-vs,14.7
test,91,14,CPP,intersection-build,1.7
test,91,14,CPP,intersection-SP-solve,0.3
test,91,14,CPP,BDD-align-gsifts,359.2
test,91,14,CPP,intersection-gsifts-build,1.4
test,91,14,CPP,intersection-gsifts-SP-solve,0.3
test,92,14,gen_instance,all, 6.8
test,92,14,plain_MIP,build+solve,1.4
test,92,14,CPP,BDD-build,26.4
test,92,14,CPP,MIP-build,7.9
test,92,14,CPP,MIP-solve,3.7
test,92,14,CPP,VS-build+solve,7.0
test,92,14,CPP,BDD-align-to-vs,12.2
test,92,14,CPP,intersection-build,1.9
test,92,14,CPP,intersection-SP-solve,0.3
test,92,14,CPP,BDD-align-gsifts,382.7
test,92,14,CPP,intersection-gsifts-build,1.6
test,92,14,CPP,intersection-gsifts-SP-solve,0.3
test,93,14,gen_instance,all, 6.8
test,93,14,plain_MIP,build+solve,1.3
test,93,14,CPP,BDD-build,34.4
test,93,14,CPP,MIP-build,8.2
test,93,14,CPP,MIP-solve,2.9
test,93,14,CPP,VS-build+solve,14.1
test,93,14,CPP,BDD-align-to-vs,23.0
test,93,14,CPP,intersection-build,1.3
test,93,14,CPP,intersection-SP-solve,0.3
test,93,14,CPP,BDD-align-gsifts,509.0
test,93,14,CPP,intersection-gsifts-build,1.3
test,93,14,CPP,intersection-gsifts-SP-solve,0.3
test,94,14,gen_instance,all, 6.5
test,94,14,plain_MIP,build+solve,1.2
test,94,14,CPP,BDD-build,25.6
test,94,14,CPP,MIP-build,7.1
test,94,14,CPP,MIP-solve,2.9
test,94,14,CPP,VS-build+solve,17.9
test,94,14,CPP,BDD-align-to-vs,15.8
test,94,14,CPP,intersection-build,1.4
test,94,14,CPP,intersection-SP-solve,0.3
test,94,14,CPP,BDD-align-gsifts,366.7
test,94,14,CPP,intersection-gsifts-build,1.2
test,94,14,CPP,intersection-gsifts-SP-solve,0.3
test,95,14,gen_instance,all, 12.4
test,95,14,plain_MIP,build+solve,1.1
test,95,14,CPP,BDD-build,32.6
test,95,14,CPP,MIP-build,7.4
test,95,14,CPP,MIP-solve,3.0
test,95,14,CPP,VS-build+solve,14.8
test,95,14,CPP,BDD-align-to-vs,17.4
test,95,14,CPP,intersection-build,1.9
test,95,14,CPP,intersection-SP-solve,0.5
test,95,14,CPP,BDD-align-gsifts,527.7
test,95,14,CPP,intersection-gsifts-build,1.6
test,95,14,CPP,intersection-gsifts-SP-solve,0.4
test,96,14,gen_instance,all, 6.2
test,96,14,plain_MIP,build+solve,0.9
test,96,14,CPP,BDD-build,19.8
test,96,14,CPP,MIP-build,6.2
test,96,14,CPP,MIP-solve,1.8
test,96,14,CPP,VS-build+solve,21.1
test,96,14,CPP,BDD-align-to-vs,14.7
test,96,14,CPP,intersection-build,1.2
test,96,14,CPP,intersection-SP-solve,0.2
test,96,14,CPP,BDD-align-gsifts,351.3
test,96,14,CPP,intersection-gsifts-build,1.2
test,96,14,CPP,intersection-gsifts-SP-solve,0.2
test,97,14,gen_instance,all, 7.0
test,97,14,plain_MIP,build+solve,1.0
test,97,14,CPP,BDD-build,43.3
test,97,14,CPP,MIP-build,10.9
test,97,14,CPP,MIP-solve,4.1
test,97,14,CPP,VS-build+solve,17.3
test,97,14,CPP,BDD-align-to-vs,21.6
test,97,14,CPP,intersection-build,2.0
test,97,14,CPP,intersection-SP-solve,0.5
test,97,14,CPP,BDD-align-gsifts,598.8
test,97,14,CPP,intersection-gsifts-build,1.9
test,97,14,CPP,intersection-gsifts-SP-solve,0.4
test,98,14,gen_instance,all, 8.2
test,98,14,plain_MIP,build+solve,3.0
test,98,14,CPP,BDD-build,54.6
test,98,14,CPP,MIP-build,11.2
test,98,14,CPP,MIP-solve,5.3
test,98,14,CPP,VS-build+solve,25.6
test,98,14,CPP,BDD-align-to-vs,37.1
test,98,14,CPP,intersection-build,2.7
test,98,14,CPP,intersection-SP-solve,1.0
test,98,14,CPP,BDD-align-gsifts,792.4
test,98,14,CPP,intersection-gsifts-build,2.3
test,98,14,CPP,intersection-gsifts-SP-solve,0.5
test,99,14,gen_instance,all, 7.0
test,99,14,plain_MIP,build+solve,1.1
test,99,14,CPP,BDD-build,17.8
test,99,14,CPP,MIP-build,5.4
test,99,14,CPP,MIP-solve,3.2
test,99,14,CPP,VS-build+solve,14.4
test,99,14,CPP,BDD-align-to-vs,10.8
test,99,14,CPP,intersection-build,0.9
test,99,14,CPP,intersection-SP-solve,0.2
test,99,14,CPP,BDD-align-gsifts,307.4
test,99,14,CPP,intersection-gsifts-build,1.0
test,99,14,CPP,intersection-gsifts-SP-solve,0.2
test,0,15,gen_instance,all, 28.6
test,0,15,plain_MIP,build+solve,1.7
test,0,15,CPP,BDD-build,56.2
test,0,15,CPP,MIP-build,11.8
test,0,15,CPP,MIP-solve,4.9
test,0,15,CPP,VS-build+solve,23.1
test,0,15,CPP,BDD-align-to-vs,33.9
test,0,15,CPP,intersection-build,3.1
test,0,15,CPP,intersection-SP-solve,0.4
test,0,15,CPP,BDD-align-gsifts,1013.9
test,0,15,CPP,intersection-gsifts-build,3.8
test,0,15,CPP,intersection-gsifts-SP-solve,0.8
test,1,15,gen_instance,all, 20.4
test,1,15,plain_MIP,build+solve,2.0
test,1,15,CPP,BDD-build,45.1
test,1,15,CPP,MIP-build,9.9
test,1,15,CPP,MIP-solve,4.2
test,1,15,CPP,VS-build+solve,17.2
test,1,15,CPP,BDD-align-to-vs,27.6
test,1,15,CPP,intersection-build,6.0
test,1,15,CPP,intersection-SP-solve,1.5
test,1,15,CPP,BDD-align-gsifts,659.2
test,1,15,CPP,intersection-gsifts-build,2.3
test,1,15,CPP,intersection-gsifts-SP-solve,0.5
test,2,15,gen_instance,all, 7.9
test,2,15,plain_MIP,build+solve,1.5
test,2,15,CPP,BDD-build,58.6
test,2,15,CPP,MIP-build,12.5
test,2,15,CPP,MIP-solve,7.3
test,2,15,CPP,VS-build+solve,21.9
test,2,15,CPP,BDD-align-to-vs,33.3
test,2,15,CPP,intersection-build,2.6
test,2,15,CPP,intersection-SP-solve,0.7
test,2,15,CPP,BDD-align-gsifts,1112.6
test,2,15,CPP,intersection-gsifts-build,2.3
test,2,15,CPP,intersection-gsifts-SP-solve,0.5
test,3,15,gen_instance,all, 8.8
test,3,15,plain_MIP,build+solve,2.8
test,3,15,CPP,BDD-build,36.6
test,3,15,CPP,MIP-build,9.1
test,3,15,CPP,MIP-solve,4.2
test,3,15,CPP,VS-build+solve,31.1
test,3,15,CPP,BDD-align-to-vs,55.0
test,3,15,CPP,intersection-build,2.9
test,3,15,CPP,intersection-SP-solve,0.8
test,3,15,CPP,BDD-align-gsifts,796.4
