# instance,N,is_reduced,<comma-separated layer-widths>,<suffix>
80,15,False,1,1,1,1,1,2,2,3,3,4,6,7,8,10,9,0.5
81,15,False,1,1,1,2,3,2,2,2,3,4,6,11,13,14,13,0.5
82,15,False,1,1,2,4,5,7,7,4,4,6,7,5,6,5,6,0.5
83,15,False,1,2,2,2,3,2,2,4,6,9,11,9,10,10,11,0.5
84,15,False,1,2,3,4,3,4,3,3,3,2,3,5,6,5,6,0.5
85,15,False,1,1,1,1,1,2,2,2,1,2,3,3,4,4,3,0.5
86,15,False,1,1,2,2,2,3,2,2,2,2,2,3,3,4,4,0.5
87,15,False,1,1,1,1,2,1,2,4,4,6,5,4,5,1,2,0.5
88,15,False,1,2,3,2,4,5,4,4,5,3,3,2,2,4,5,0.5
89,15,False,1,2,3,5,6,3,5,6,8,6,6,7,4,7,7,0.5
90,15,False,1,2,3,3,3,2,3,3,3,3,3,3,4,6,5,0.5
91,15,False,1,1,2,3,2,2,4,2,3,5,6,4,5,3,4,0.5
92,15,False,1,1,2,3,5,6,9,10,10,9,8,8,7,8,8,0.5
93,15,False,1,1,1,2,2,2,2,3,4,6,9,6,5,6,7,0.5
94,15,False,1,2,3,6,4,4,6,8,7,9,12,9,6,7,4,0.5
95,15,False,1,2,2,3,2,4,4,4,4,4,2,1,2,2,1,0.5
96,15,False,1,2,2,3,5,6,3,4,8,12,14,14,15,14,18,0.5
97,15,False,1,1,1,1,2,3,4,4,6,6,5,8,8,7,7,0.5
98,15,False,1,1,2,2,2,3,5,6,6,8,7,7,11,11,8,0.5
99,15,False,1,2,1,1,1,1,1,1,2,2,3,3,3,2,2,0.5
