N,instance,num_type,value,comment
19,3562,orig_simpl_time,0.2735636234283447,--none--
19,3562,orig_simpl_obj,2485,--none--
19,3562,orig_gsifts1p_time,11.233078241348267,--none--
19,3562,orig_gsifts1p_obj,2551,--none--
19,3563,simpl_opt_status,0,optimal
19,3563,orig_simpl_time,0.2088298797607422,--none--
19,3563,orig_simpl_obj,1864,--none--
19,3563,orig_gsifts1p_time,1.937584638595581,--none--
19,3563,orig_gsifts1p_obj,979,--none--
19,3564,simpl_opt_status,0,optimal
19,3564,orig_simpl_time,0.3911099433898926,--none--
19,3564,orig_simpl_obj,5711,--none--
19,3564,orig_gsifts1p_time,15.653998136520386,--none--
19,3564,orig_gsifts1p_obj,8095,--none--
19,3565,simpl_opt_status,0,optimal
19,3565,orig_simpl_time,0.259549617767334,--none--
19,3565,orig_simpl_obj,2868,--none--
19,3565,orig_gsifts1p_time,2.6120195388793945,--none--
19,3565,orig_gsifts1p_obj,1481,--none--
19,3566,simpl_opt_status,0,optimal
19,3566,orig_simpl_time,0.26055169105529785,--none--
19,3566,orig_simpl_obj,1125,--none--
19,3566,orig_gsifts1p_time,0.7051069736480713,--none--
19,3566,orig_gsifts1p_obj,561,--none--
19,3567,simpl_opt_status,0,optimal
19,3567,orig_simpl_time,0.31303882598876953,--none--
19,3567,orig_simpl_obj,3628,--none--
19,3567,orig_gsifts1p_time,11.814442157745361,--none--
19,3567,orig_gsifts1p_obj,4962,--none--
19,3568,simpl_opt_status,0,optimal
19,3568,orig_simpl_time,0.2726292610168457,--none--
19,3568,orig_simpl_obj,4625,--none--
19,3568,orig_gsifts1p_time,6.625105619430542,--none--
19,3568,orig_gsifts1p_obj,3733,--none--
19,3569,simpl_opt_status,0,optimal
19,3569,orig_simpl_time,0.3258247375488281,--none--
19,3569,orig_simpl_obj,3179,--none--
19,3569,orig_gsifts1p_time,2.563206911087036,--none--
19,3569,orig_gsifts1p_obj,2758,--none--
6,356,simpl_opt_status,0,optimal
6,356,orig_simpl_time,0.010011911392211914,--none--
6,356,orig_simpl_obj,46,--none--
6,356,orig_gsifts1p_time,0.009430885314941406,--none--
6,356,orig_gsifts1p_obj,43,--none--
19,3570,simpl_opt_status,0,optimal
19,3570,orig_simpl_time,0.2025773525238037,--none--
19,3570,orig_simpl_obj,2748,--none--
19,3570,orig_gsifts1p_time,4.722385883331299,--none--
19,3570,orig_gsifts1p_obj,3290,--none--
19,3571,simpl_opt_status,0,optimal
19,3571,orig_simpl_time,0.2677576541900635,--none--
19,3571,orig_simpl_obj,2616,--none--
19,3571,orig_gsifts1p_time,2.0836284160614014,--none--
19,3571,orig_gsifts1p_obj,1310,--none--
19,3572,simpl_opt_status,0,optimal
19,3572,orig_simpl_time,0.25615549087524414,--none--
19,3572,orig_simpl_obj,4930,--none--
19,3572,orig_gsifts1p_time,15.974893808364868,--none--
19,3572,orig_gsifts1p_obj,11783,--none--
19,3573,simpl_opt_status,0,optimal
19,3573,orig_simpl_time,0.26700663566589355,--none--
19,3573,orig_simpl_obj,3029,--none--
19,3573,orig_gsifts1p_time,1.9409222602844238,--none--
19,3573,orig_gsifts1p_obj,1567,--none--
19,3574,simpl_opt_status,0,optimal
19,3574,orig_simpl_time,0.44734930992126465,--none--
19,3574,orig_simpl_obj,2392,--none--
19,3574,orig_gsifts1p_time,7.3026182651519775,--none--
19,3574,orig_gsifts1p_obj,5763,--none--
19,3575,simpl_opt_status,0,optimal
19,3575,orig_simpl_time,0.23426437377929688,--none--
19,3575,orig_simpl_obj,4088,--none--
19,3575,orig_gsifts1p_time,5.178318500518799,--none--
19,3575,orig_gsifts1p_obj,4884,--none--
19,3576,simpl_opt_status,0,optimal
19,3576,orig_simpl_time,0.17236065864562988,--none--
19,3576,orig_simpl_obj,4112,--none--
19,3576,orig_gsifts1p_time,6.818782091140747,--none--
19,3576,orig_gsifts1p_obj,5604,--none--
19,3577,simpl_opt_status,0,optimal
19,3577,orig_simpl_time,0.20138931274414062,--none--
19,3577,orig_simpl_obj,1247,--none--
19,3577,orig_gsifts1p_time,2.3741614818573,--none--
19,3577,orig_gsifts1p_obj,2372,--none--
19,3578,simpl_opt_status,0,optimal
19,3578,orig_simpl_time,0.2682836055755615,--none--
19,3578,orig_simpl_obj,1881,--none--
19,3578,orig_gsifts1p_time,3.3877196311950684,--none--
19,3578,orig_gsifts1p_obj,356,--none--
19,3579,simpl_opt_status,0,optimal
19,3579,orig_simpl_time,0.1932070255279541,--none--
19,3579,orig_simpl_obj,1137,--none--
19,3579,orig_gsifts1p_time,1.8308732509613037,--none--
19,3579,orig_gsifts1p_obj,2528,--none--
6,357,simpl_opt_status,0,optimal
6,357,orig_simpl_time,0.0023000240325927734,--none--
6,357,orig_simpl_obj,27,--none--
6,357,orig_gsifts1p_time,0.006467342376708984,--none--
6,357,orig_gsifts1p_obj,26,--none--
19,3580,simpl_opt_status,0,optimal
19,3580,orig_simpl_time,0.38302111625671387,--none--
19,3580,orig_simpl_obj,3231,--none--
19,3580,orig_gsifts1p_time,13.953491687774658,--none--
19,3580,orig_gsifts1p_obj,4710,--none--
19,3581,simpl_opt_status,0,optimal
19,3581,orig_simpl_time,0.2643752098083496,--none--
19,3581,orig_simpl_obj,3692,--none--
19,3581,orig_gsifts1p_time,7.806194305419922,--none--
19,3581,orig_gsifts1p_obj,3667,--none--
19,3582,simpl_opt_status,0,optimal
19,3582,orig_simpl_time,0.2515721321105957,--none--
19,3582,orig_simpl_obj,1832,--none--
19,3582,orig_gsifts1p_time,3.9189653396606445,--none--
19,3582,orig_gsifts1p_obj,1879,--none--
19,3583,simpl_opt_status,0,optimal
19,3583,orig_simpl_time,0.40982985496520996,--none--
19,3583,orig_simpl_obj,2922,--none--
19,3583,orig_gsifts1p_time,5.078138113021851,--none--
19,3583,orig_gsifts1p_obj,3296,--none--
19,3584,simpl_opt_status,0,optimal
19,3584,orig_simpl_time,0.4340190887451172,--none--
19,3584,orig_simpl_obj,4522,--none--
19,3584,orig_gsifts1p_time,23.97863268852234,--none--
19,3584,orig_gsifts1p_obj,27437,--none--
19,3585,simpl_opt_status,0,optimal
19,3585,orig_simpl_time,0.27245545387268066,--none--
19,3585,orig_simpl_obj,2101,--none--
19,3585,orig_gsifts1p_time,5.876704454421997,--none--
19,3585,orig_gsifts1p_obj,1842,--none--
19,3586,simpl_opt_status,0,optimal
19,3586,orig_simpl_time,0.3302607536315918,--none--
19,3586,orig_simpl_obj,4439,--none--
19,3586,orig_gsifts1p_time,6.026770114898682,--none--
19,3586,orig_gsifts1p_obj,3042,--none--
19,3587,simpl_opt_status,0,optimal
19,3587,orig_simpl_time,0.3485994338989258,--none--
19,3587,orig_simpl_obj,2415,--none--
19,3587,orig_gsifts1p_time,15.172821283340454,--none--
19,3587,orig_gsifts1p_obj,2019,--none--
19,3588,simpl_opt_status,0,optimal
19,3588,orig_simpl_time,0.3128085136413574,--none--
19,3588,orig_simpl_obj,2884,--none--
19,3588,orig_gsifts1p_time,6.383858680725098,--none--
19,3588,orig_gsifts1p_obj,3167,--none--
19,3589,simpl_opt_status,0,optimal
19,3589,orig_simpl_time,0.2620422840118408,--none--
19,3589,orig_simpl_obj,3046,--none--
19,3589,orig_gsifts1p_time,14.708126068115234,--none--
19,3589,orig_gsifts1p_obj,3515,--none--
6,358,simpl_opt_status,0,optimal
6,358,orig_simpl_time,0.009513378143310547,--none--
6,358,orig_simpl_obj,36,--none--
6,358,orig_gsifts1p_time,0.007975339889526367,--none--
6,358,orig_gsifts1p_obj,33,--none--
19,3590,simpl_opt_status,0,optimal
19,3590,orig_simpl_time,0.11782360076904297,--none--
19,3590,orig_simpl_obj,941,--none--
19,3590,orig_gsifts1p_time,0.7042138576507568,--none--
19,3590,orig_gsifts1p_obj,525,--none--
19,3591,simpl_opt_status,0,optimal
19,3591,orig_simpl_time,0.17000818252563477,--none--
19,3591,orig_simpl_obj,1699,--none--
19,3591,orig_gsifts1p_time,2.8586275577545166,--none--
19,3591,orig_gsifts1p_obj,1948,--none--
19,3592,simpl_opt_status,0,optimal
19,3592,orig_simpl_time,0.18904948234558105,--none--
19,3592,orig_simpl_obj,3783,--none--
19,3592,orig_gsifts1p_time,8.643943071365356,--none--
19,3592,orig_gsifts1p_obj,8136,--none--
19,3593,simpl_opt_status,0,optimal
19,3593,orig_simpl_time,0.3528251647949219,--none--
19,3593,orig_simpl_obj,2061,--none--
19,3593,orig_gsifts1p_time,4.9300079345703125,--none--
19,3593,orig_gsifts1p_obj,4068,--none--
19,3594,simpl_opt_status,0,optimal
19,3594,orig_simpl_time,0.32047152519226074,--none--
19,3594,orig_simpl_obj,4578,--none--
19,3594,orig_gsifts1p_time,12.993376016616821,--none--
19,3594,orig_gsifts1p_obj,3127,--none--
19,3595,simpl_opt_status,0,optimal
19,3595,orig_simpl_time,0.27448534965515137,--none--
19,3595,orig_simpl_obj,2803,--none--
19,3595,orig_gsifts1p_time,16.669296503067017,--none--
19,3595,orig_gsifts1p_obj,2690,--none--
19,3596,simpl_opt_status,0,optimal
19,3596,orig_simpl_time,0.7776174545288086,--none--
19,3596,orig_simpl_obj,1893,--none--
19,3596,orig_gsifts1p_time,6.738495588302612,--none--
19,3596,orig_gsifts1p_obj,6541,--none--
19,3597,simpl_opt_status,0,optimal
19,3597,orig_simpl_time,0.20151901245117188,--none--
19,3597,orig_simpl_obj,1766,--none--
19,3597,orig_gsifts1p_time,0.9158110618591309,--none--
19,3597,orig_gsifts1p_obj,591,--none--
19,3598,simpl_opt_status,0,optimal
19,3598,orig_simpl_time,0.17635583877563477,--none--
19,3598,orig_simpl_obj,799,--none--
19,3598,orig_gsifts1p_time,1.98244047164917,--none--
19,3598,orig_gsifts1p_obj,623,--none--
19,3599,simpl_opt_status,0,optimal
19,3599,orig_simpl_time,0.3507978916168213,--none--
19,3599,orig_simpl_obj,3995,--none--
19,3599,orig_gsifts1p_time,13.974586009979248,--none--
19,3599,orig_gsifts1p_obj,5629,--none--
6,359,simpl_opt_status,0,optimal
6,359,orig_simpl_time,0.0071752071380615234,--none--
6,359,orig_simpl_obj,26,--none--
6,359,orig_gsifts1p_time,0.006333827972412109,--none--
6,359,orig_gsifts1p_obj,26,--none--
5,35,simpl_opt_status,0,optimal
5,35,orig_simpl_time,0.004553556442260742,--none--
5,35,orig_simpl_obj,21,--none--
5,35,orig_gsifts1p_time,0.0044786930084228516,--none--
5,35,orig_gsifts1p_obj,18,--none--
19,3600,simpl_opt_status,0,optimal
19,3600,orig_simpl_time,0.6214160919189453,--none--
19,3600,orig_simpl_obj,2213,--none--
19,3600,orig_gsifts1p_time,4.490063190460205,--none--
19,3600,orig_gsifts1p_obj,3537,--none--
19,3601,simpl_opt_status,0,optimal
19,3601,orig_simpl_time,0.25162196159362793,--none--
19,3601,orig_simpl_obj,1424,--none--
19,3601,orig_gsifts1p_time,2.737933874130249,--none--
19,3601,orig_gsifts1p_obj,1525,--none--
19,3602,simpl_opt_status,0,optimal
19,3602,orig_simpl_time,0.3609747886657715,--none--
19,3602,orig_simpl_obj,740,--none--
19,3602,orig_gsifts1p_time,1.1607451438903809,--none--
19,3602,orig_gsifts1p_obj,540,--none--
19,3603,simpl_opt_status,0,optimal
19,3603,orig_simpl_time,0.26723313331604004,--none--
19,3603,orig_simpl_obj,991,--none--
19,3603,orig_gsifts1p_time,0.7870833873748779,--none--
19,3603,orig_gsifts1p_obj,444,--none--
19,3604,simpl_opt_status,0,optimal
19,3604,orig_simpl_time,0.3803417682647705,--none--
19,3604,orig_simpl_obj,1320,--none--
19,3604,orig_gsifts1p_time,2.4837584495544434,--none--
19,3604,orig_gsifts1p_obj,842,--none--
19,3605,simpl_opt_status,0,optimal
19,3605,orig_simpl_time,0.21074271202087402,--none--
19,3605,orig_simpl_obj,1142,--none--
19,3605,orig_gsifts1p_time,4.506391763687134,--none--
19,3605,orig_gsifts1p_obj,875,--none--
19,3606,simpl_opt_status,0,optimal
19,3606,orig_simpl_time,0.255662202835083,--none--
19,3606,orig_simpl_obj,2811,--none--
19,3606,orig_gsifts1p_time,5.232364892959595,--none--
19,3606,orig_gsifts1p_obj,3152,--none--
19,3607,simpl_opt_status,0,optimal
19,3607,orig_simpl_time,0.36460137367248535,--none--
19,3607,orig_simpl_obj,2790,--none--
19,3607,orig_gsifts1p_time,8.954561471939087,--none--
19,3607,orig_gsifts1p_obj,4085,--none--
19,3608,simpl_opt_status,0,optimal
19,3608,orig_simpl_time,0.30779600143432617,--none--
19,3608,orig_simpl_obj,2864,--none--
19,3608,orig_gsifts1p_time,8.764208555221558,--none--
19,3608,orig_gsifts1p_obj,3697,--none--
19,3609,simpl_opt_status,0,optimal
19,3609,orig_simpl_time,0.325916051864624,--none--
19,3609,orig_simpl_obj,1801,--none--
19,3609,orig_gsifts1p_time,4.567939758300781,--none--
19,3609,orig_gsifts1p_obj,1745,--none--
6,360,simpl_opt_status,0,optimal
6,360,orig_simpl_time,0.006913185119628906,--none--
6,360,orig_simpl_obj,28,--none--
6,360,orig_gsifts1p_time,0.006532192230224609,--none--
6,360,orig_gsifts1p_obj,25,--none--
19,3610,simpl_opt_status,0,optimal
19,3610,orig_simpl_time,0.2616612911224365,--none--
19,3610,orig_simpl_obj,2571,--none--
19,3610,orig_gsifts1p_time,1.994114637374878,--none--
19,3610,orig_gsifts1p_obj,2061,--none--
19,3611,simpl_opt_status,0,optimal
19,3611,orig_simpl_time,0.285369873046875,--none--
19,3611,orig_simpl_obj,2313,--none--
19,3611,orig_gsifts1p_time,16.42409038543701,--none--
19,3611,orig_gsifts1p_obj,1965,--none--
19,3612,simpl_opt_status,0,optimal
19,3612,orig_simpl_time,0.377103328704834,--none--
19,3612,orig_simpl_obj,6103,--none--
19,3612,orig_gsifts1p_time,14.354393005371094,--none--
19,3612,orig_gsifts1p_obj,7587,--none--
19,3613,simpl_opt_status,0,optimal
19,3613,orig_simpl_time,0.13426876068115234,--none--
19,3613,orig_simpl_obj,3003,--none--
19,3613,orig_gsifts1p_time,6.677116394042969,--none--
19,3613,orig_gsifts1p_obj,3018,--none--
19,3614,simpl_opt_status,0,optimal
19,3614,orig_simpl_time,0.3117372989654541,--none--
19,3614,orig_simpl_obj,4522,--none--
19,3614,orig_gsifts1p_time,18.748677253723145,--none--
19,3614,orig_gsifts1p_obj,4227,--none--
19,3615,simpl_opt_status,0,optimal
19,3615,orig_simpl_time,0.19722700119018555,--none--
19,3615,orig_simpl_obj,4818,--none--
19,3615,orig_gsifts1p_time,8.087190389633179,--none--
19,3615,orig_gsifts1p_obj,6206,--none--
19,3616,simpl_opt_status,0,optimal
19,3616,orig_simpl_time,0.32417917251586914,--none--
19,3616,orig_simpl_obj,5571,--none--
19,3616,orig_gsifts1p_time,12.155724287033081,--none--
19,3616,orig_gsifts1p_obj,9819,--none--
19,3617,simpl_opt_status,0,optimal
19,3617,orig_simpl_time,0.2393176555633545,--none--
19,3617,orig_simpl_obj,2932,--none--
19,3617,orig_gsifts1p_time,5.110368490219116,--none--
19,3617,orig_gsifts1p_obj,4608,--none--
19,3618,simpl_opt_status,0,optimal
19,3618,orig_simpl_time,0.37297916412353516,--none--
19,3618,orig_simpl_obj,1205,--none--
19,3618,orig_gsifts1p_time,2.982351303100586,--none--
19,3618,orig_gsifts1p_obj,1047,--none--
19,3619,simpl_opt_status,0,optimal
19,3619,orig_simpl_time,0.48872852325439453,--none--
19,3619,orig_simpl_obj,1810,--none--
19,3619,orig_gsifts1p_time,6.11141562461853,--none--
19,3619,orig_gsifts1p_obj,4000,--none--
6,361,simpl_opt_status,0,optimal
6,361,orig_simpl_time,0.013078689575195312,--none--
6,361,orig_simpl_obj,31,--none--
6,361,orig_gsifts1p_time,0.006876707077026367,--none--
6,361,orig_gsifts1p_obj,28,--none--
19,3620,simpl_opt_status,0,optimal
19,3620,orig_simpl_time,0.40889787673950195,--none--
19,3620,orig_simpl_obj,1856,--none--
19,3620,orig_gsifts1p_time,2.3500006198883057,--none--
19,3620,orig_gsifts1p_obj,1464,--none--
19,3621,simpl_opt_status,0,optimal
19,3621,orig_simpl_time,0.18764996528625488,--none--
19,3621,orig_simpl_obj,3345,--none--
19,3621,orig_gsifts1p_time,4.791034936904907,--none--
19,3621,orig_gsifts1p_obj,3368,--none--
19,3622,simpl_opt_status,0,optimal
19,3622,orig_simpl_time,0.2540287971496582,--none--
19,3622,orig_simpl_obj,4001,--none--
19,3622,orig_gsifts1p_time,7.2894837856292725,--none--
19,3622,orig_gsifts1p_obj,4503,--none--
19,3623,simpl_opt_status,0,optimal
19,3623,orig_simpl_time,0.41101694107055664,--none--
19,3623,orig_simpl_obj,2185,--none--
19,3623,orig_gsifts1p_time,4.754980802536011,--none--
19,3623,orig_gsifts1p_obj,2444,--none--
19,3624,simpl_opt_status,0,optimal
19,3624,orig_simpl_time,0.40028905868530273,--none--
19,3624,orig_simpl_obj,764,--none--
19,3624,orig_gsifts1p_time,0.7637214660644531,--none--
19,3624,orig_gsifts1p_obj,481,--none--
19,3625,simpl_opt_status,0,optimal
19,3625,orig_simpl_time,0.27386927604675293,--none--
19,3625,orig_simpl_obj,837,--none--
19,3625,orig_gsifts1p_time,0.5590469837188721,--none--
19,3625,orig_gsifts1p_obj,497,--none--
19,3626,simpl_opt_status,0,optimal
19,3626,orig_simpl_time,0.22417235374450684,--none--
19,3626,orig_simpl_obj,790,--none--
19,3626,orig_gsifts1p_time,1.897956371307373,--none--
19,3626,orig_gsifts1p_obj,718,--none--
19,3627,simpl_opt_status,0,optimal
19,3627,orig_simpl_time,0.25432610511779785,--none--
19,3627,orig_simpl_obj,1194,--none--
19,3627,orig_gsifts1p_time,2.7542366981506348,--none--
19,3627,orig_gsifts1p_obj,1403,--none--
19,3628,simpl_opt_status,0,optimal
19,3628,orig_simpl_time,0.4012455940246582,--none--
19,3628,orig_simpl_obj,817,--none--
19,3628,orig_gsifts1p_time,1.1319553852081299,--none--
19,3628,orig_gsifts1p_obj,586,--none--
19,3629,simpl_opt_status,0,optimal
19,3629,orig_simpl_time,0.287445068359375,--none--
19,3629,orig_simpl_obj,1092,--none--
19,3629,orig_gsifts1p_time,2.572599411010742,--none--
19,3629,orig_gsifts1p_obj,369,--none--
6,362,simpl_opt_status,0,optimal
6,362,orig_simpl_time,0.00991368293762207,--none--
6,362,orig_simpl_obj,34,--none--
6,362,orig_gsifts1p_time,0.008342742919921875,--none--
6,362,orig_gsifts1p_obj,33,--none--
19,3630,simpl_opt_status,0,optimal
19,3630,orig_simpl_time,0.1799929141998291,--none--
19,3630,orig_simpl_obj,2789,--none--
19,3630,orig_gsifts1p_time,7.371423721313477,--none--
19,3630,orig_gsifts1p_obj,3917,--none--
19,3631,simpl_opt_status,0,optimal
19,3631,orig_simpl_time,0.24700379371643066,--none--
19,3631,orig_simpl_obj,3443,--none--
19,3631,orig_gsifts1p_time,9.365538835525513,--none--
19,3631,orig_gsifts1p_obj,5859,--none--
19,3632,simpl_opt_status,0,optimal
19,3632,orig_simpl_time,0.1387186050415039,--none--
19,3632,orig_simpl_obj,1739,--none--
19,3632,orig_gsifts1p_time,0.7861640453338623,--none--
19,3632,orig_gsifts1p_obj,447,--none--
19,3633,simpl_opt_status,0,optimal
19,3633,orig_simpl_time,0.2666926383972168,--none--
19,3633,orig_simpl_obj,1719,--none--
19,3633,orig_gsifts1p_time,2.9714367389678955,--none--
19,3633,orig_gsifts1p_obj,1333,--none--
19,3634,simpl_opt_status,0,optimal
19,3634,orig_simpl_time,0.35171055793762207,--none--
19,3634,orig_simpl_obj,3822,--none--
19,3634,orig_gsifts1p_time,9.96939492225647,--none--
19,3634,orig_gsifts1p_obj,4816,--none--
19,3635,simpl_opt_status,0,optimal
19,3635,orig_simpl_time,0.35447049140930176,--none--
19,3635,orig_simpl_obj,2273,--none--
19,3635,orig_gsifts1p_time,2.639702320098877,--none--
19,3635,orig_gsifts1p_obj,2897,--none--
19,3636,simpl_opt_status,0,optimal
19,3636,orig_simpl_time,0.5104413032531738,--none--
19,3636,orig_simpl_obj,1230,--none--
19,3636,orig_gsifts1p_time,1.3676857948303223,--none--
19,3636,orig_gsifts1p_obj,1027,--none--
19,3637,simpl_opt_status,0,optimal
19,3637,orig_simpl_time,0.27021050453186035,--none--
19,3637,orig_simpl_obj,3042,--none--
19,3637,orig_gsifts1p_time,9.528122901916504,--none--
19,3637,orig_gsifts1p_obj,3065,--none--
19,3638,simpl_opt_status,0,optimal
19,3638,orig_simpl_time,0.4757537841796875,--none--
19,3638,orig_simpl_obj,4136,--none--
19,3638,orig_gsifts1p_time,17.493606090545654,--none--
19,3638,orig_gsifts1p_obj,6802,--none--
19,3639,simpl_opt_status,0,optimal
19,3639,orig_simpl_time,0.37009334564208984,--none--
19,3639,orig_simpl_obj,3462,--none--
19,3639,orig_gsifts1p_time,6.1695897579193115,--none--
19,3639,orig_gsifts1p_obj,5342,--none--
6,363,simpl_opt_status,0,optimal
6,363,orig_simpl_time,0.008982419967651367,--none--
6,363,orig_simpl_obj,32,--none--
6,363,orig_gsifts1p_time,0.007539510726928711,--none--
6,363,orig_gsifts1p_obj,31,--none--
19,3640,simpl_opt_status,0,optimal
19,3640,orig_simpl_time,0.34104490280151367,--none--
19,3640,orig_simpl_obj,2621,--none--
19,3640,orig_gsifts1p_time,5.008324384689331,--none--
19,3640,orig_gsifts1p_obj,2917,--none--
19,3641,simpl_opt_status,0,optimal
19,3641,orig_simpl_time,0.3272535800933838,--none--
19,3641,orig_simpl_obj,1182,--none--
19,3641,orig_gsifts1p_time,2.5385220050811768,--none--
19,3641,orig_gsifts1p_obj,3319,--none--
19,3642,simpl_opt_status,0,optimal
19,3642,orig_simpl_time,0.2842135429382324,--none--
19,3642,orig_simpl_obj,4467,--none--
19,3642,orig_gsifts1p_time,11.134193658828735,--none--
19,3642,orig_gsifts1p_obj,6539,--none--
19,3643,simpl_opt_status,0,optimal
19,3643,orig_simpl_time,0.22118115425109863,--none--
19,3643,orig_simpl_obj,2826,--none--
19,3643,orig_gsifts1p_time,4.316668272018433,--none--
19,3643,orig_gsifts1p_obj,3187,--none--
19,3644,simpl_opt_status,0,optimal
19,3644,orig_simpl_time,0.16745901107788086,--none--
19,3644,orig_simpl_obj,1152,--none--
19,3644,orig_gsifts1p_time,1.7236216068267822,--none--
19,3644,orig_gsifts1p_obj,1175,--none--
19,3645,simpl_opt_status,0,optimal
19,3645,orig_simpl_time,0.26710009574890137,--none--
19,3645,orig_simpl_obj,4059,--none--
19,3645,orig_gsifts1p_time,14.255191564559937,--none--
19,3645,orig_gsifts1p_obj,4307,--none--
19,3646,simpl_opt_status,0,optimal
19,3646,orig_simpl_time,0.21271419525146484,--none--
19,3646,orig_simpl_obj,2156,--none--
19,3646,orig_gsifts1p_time,1.4337749481201172,--none--
19,3646,orig_gsifts1p_obj,611,--none--
19,3647,simpl_opt_status,0,optimal
19,3647,orig_simpl_time,0.2821800708770752,--none--
19,3647,orig_simpl_obj,5873,--none--
19,3647,orig_gsifts1p_time,11.182350397109985,--none--
19,3647,orig_gsifts1p_obj,5148,--none--
19,3648,simpl_opt_status,0,optimal
19,3648,orig_simpl_time,0.2645881175994873,--none--
19,3648,orig_simpl_obj,4084,--none--
19,3648,orig_gsifts1p_time,8.412432432174683,--none--
19,3648,orig_gsifts1p_obj,5059,--none--
19,3649,simpl_opt_status,0,optimal
19,3649,orig_simpl_time,0.5039560794830322,--none--
19,3649,orig_simpl_obj,3207,--none--
19,3649,orig_gsifts1p_time,6.406883001327515,--none--
19,3649,orig_gsifts1p_obj,6405,--none--
6,364,simpl_opt_status,0,optimal
6,364,orig_simpl_time,0.008893251419067383,--none--
6,364,orig_simpl_obj,30,--none--
6,364,orig_gsifts1p_time,0.006753683090209961,--none--
6,364,orig_gsifts1p_obj,27,--none--
19,3650,simpl_opt_status,0,optimal
19,3650,orig_simpl_time,0.2872629165649414,--none--
19,3650,orig_simpl_obj,1939,--none--
19,3650,orig_gsifts1p_time,5.027848720550537,--none--
19,3650,orig_gsifts1p_obj,2131,--none--
19,3651,simpl_opt_status,0,optimal
19,3651,orig_simpl_time,0.388171911239624,--none--
19,3651,orig_simpl_obj,3430,--none--
19,3651,orig_gsifts1p_time,10.632125854492188,--none--
19,3651,orig_gsifts1p_obj,6840,--none--
19,3652,simpl_opt_status,0,optimal
19,3652,orig_simpl_time,0.2326951026916504,--none--
19,3652,orig_simpl_obj,3351,--none--
19,3652,orig_gsifts1p_time,9.015602350234985,--none--
19,3652,orig_gsifts1p_obj,4272,--none--
19,3653,simpl_opt_status,0,optimal
19,3653,orig_simpl_time,0.21712255477905273,--none--
19,3653,orig_simpl_obj,3287,--none--
19,3653,orig_gsifts1p_time,7.921010971069336,--none--
19,3653,orig_gsifts1p_obj,4219,--none--
19,3654,simpl_opt_status,0,optimal
19,3654,orig_simpl_time,0.2464151382446289,--none--
19,3654,orig_simpl_obj,3190,--none--
19,3654,orig_gsifts1p_time,5.421372413635254,--none--
19,3654,orig_gsifts1p_obj,4946,--none--
19,3655,simpl_opt_status,0,optimal
19,3655,orig_simpl_time,0.27658629417419434,--none--
19,3655,orig_simpl_obj,4837,--none--
19,3655,orig_gsifts1p_time,10.68040657043457,--none--
19,3655,orig_gsifts1p_obj,8151,--none--
19,3656,simpl_opt_status,0,optimal
19,3656,orig_simpl_time,0.21157097816467285,--none--
19,3656,orig_simpl_obj,2433,--none--
19,3656,orig_gsifts1p_time,2.8165197372436523,--none--
19,3656,orig_gsifts1p_obj,2652,--none--
19,3657,simpl_opt_status,0,optimal
19,3657,orig_simpl_time,0.37653088569641113,--none--
19,3657,orig_simpl_obj,2603,--none--
19,3657,orig_gsifts1p_time,4.551069498062134,--none--
19,3657,orig_gsifts1p_obj,4628,--none--
19,3658,simpl_opt_status,0,optimal
19,3658,orig_simpl_time,0.2529902458190918,--none--
19,3658,orig_simpl_obj,3485,--none--
19,3658,orig_gsifts1p_time,4.907710552215576,--none--
19,3658,orig_gsifts1p_obj,4746,--none--
19,3659,simpl_opt_status,0,optimal
19,3659,orig_simpl_time,0.2559468746185303,--none--
19,3659,orig_simpl_obj,2158,--none--
19,3659,orig_gsifts1p_time,9.961557149887085,--none--
19,3659,orig_gsifts1p_obj,2619,--none--
6,365,simpl_opt_status,0,optimal
6,365,orig_simpl_time,0.00622868537902832,--none--
6,365,orig_simpl_obj,29,--none--
6,365,orig_gsifts1p_time,0.006991147994995117,--none--
6,365,orig_gsifts1p_obj,29,--none--
19,3660,simpl_opt_status,0,optimal
19,3660,orig_simpl_time,0.23663043975830078,--none--
19,3660,orig_simpl_obj,3311,--none--
19,3660,orig_gsifts1p_time,13.2477388381958,--none--
19,3660,orig_gsifts1p_obj,2868,--none--
19,3661,simpl_opt_status,0,optimal
19,3661,orig_simpl_time,0.478118896484375,--none--
19,3661,orig_simpl_obj,3209,--none--
19,3661,orig_gsifts1p_time,4.444053649902344,--none--
19,3661,orig_gsifts1p_obj,4700,--none--
19,3662,simpl_opt_status,0,optimal
19,3662,orig_simpl_time,0.28945493698120117,--none--
19,3662,orig_simpl_obj,4282,--none--
19,3662,orig_gsifts1p_time,23.71430540084839,--none--
19,3662,orig_gsifts1p_obj,14292,--none--
19,3663,simpl_opt_status,0,optimal
19,3663,orig_simpl_time,0.2970888614654541,--none--
19,3663,orig_simpl_obj,2040,--none--
19,3663,orig_gsifts1p_time,3.5664961338043213,--none--
19,3663,orig_gsifts1p_obj,2084,--none--
19,3664,simpl_opt_status,0,optimal
19,3664,orig_simpl_time,0.16884970664978027,--none--
19,3664,orig_simpl_obj,2569,--none--
19,3664,orig_gsifts1p_time,5.246550559997559,--none--
19,3664,orig_gsifts1p_obj,3493,--none--
19,3665,simpl_opt_status,0,optimal
19,3665,orig_simpl_time,0.4145078659057617,--none--
